order_id,Warehouse_block,shipment_mode,care_calls,customer_rating,product_cost,Prior_purchases,product_importance,Gender,discount_pct,weight_gms,on_time,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,delivery_status,discount_bucket
1827,A,Ship,4,5,188,3,low,F,6,3361,1,200.0,12.0,12.0,6.72,16.78,-23.5,-11.75,Livré à temps,1-10%
1828,B,Ship,4,4,213,3,medium,M,11,2037,1,239.33,26.33,26.33,4.07,20.08,-24.15,-10.09,Livré à temps,11-25%
1829,C,Ship,4,4,259,2,medium,M,44,2132,1,462.5,203.5,203.5,4.26,38.8,-43.06,-9.31,Livré à temps,26-50%
1830,F,Ship,3,2,257,2,high,F,46,2848,1,475.93,218.93,218.93,5.7,39.93,-45.63,-9.59,Livré à temps,26-50%
1831,D,Ship,4,5,163,3,low,M,38,1146,1,262.9,99.9,99.9,2.29,22.06,-24.35,-9.26,Livré à temps,26-50%
1832,F,Ship,2,3,211,3,medium,F,12,3296,1,239.77,28.77,28.77,6.59,20.12,-26.71,-11.14,Livré à temps,11-25%
1833,A,Ship,3,4,166,2,medium,F,58,1319,1,395.24,229.24,229.24,2.64,33.16,-35.8,-9.06,Livré à temps,>50%
1834,B,Ship,3,5,245,4,high,F,26,2072,1,331.08,86.08,86.08,4.14,27.78,-31.92,-9.64,Livré à temps,26-50%
1835,C,Ship,5,5,234,2,medium,M,44,2548,1,417.86,183.86,183.86,5.1,35.06,-40.16,-9.61,Livré à temps,26-50%
1836,F,Ship,4,2,234,2,high,M,27,3393,1,320.55,86.55,86.55,6.79,26.89,-33.68,-10.51,Livré à temps,26-50%
1837,D,Ship,3,1,180,3,low,M,52,1838,1,375.0,195.0,195.0,3.68,31.46,-35.14,-9.37,Livré à temps,>50%
1838,F,Ship,4,5,217,4,medium,M,37,2128,1,344.44,127.44,127.44,4.26,28.9,-33.16,-9.63,Livré à temps,26-50%
1839,A,Ship,4,1,253,3,low,M,31,3632,1,366.67,113.67,113.67,7.26,30.76,-38.02,-10.37,Livré à temps,26-50%
1840,B,Ship,3,2,188,3,medium,M,3,3837,1,193.81,5.81,5.81,7.67,16.26,-23.93,-12.35,Livré à temps,1-10%
1841,C,Ship,2,3,274,3,high,F,24,3829,1,360.53,86.53,86.53,7.66,30.25,-37.91,-10.52,Livré à temps,11-25%
1842,F,Ship,3,4,136,2,medium,F,54,1056,1,295.65,159.65,159.65,2.11,24.81,-26.92,-9.11,Livré à temps,>50%
1843,D,Ship,3,5,143,2,low,M,17,1422,1,172.29,29.29,29.29,2.84,14.46,-17.3,-10.04,Livré à temps,11-25%
1844,F,Ship,3,1,267,3,low,F,57,3257,1,620.93,353.93,353.93,6.51,52.1,-58.61,-9.44,Livré à temps,>50%
1845,A,Ship,3,4,198,2,medium,F,20,2266,1,247.5,49.5,49.5,4.53,20.77,-25.3,-10.22,Livré à temps,11-25%
1846,B,Ship,4,4,201,10,medium,M,17,2059,1,242.17,41.17,41.17,4.12,20.32,-24.44,-10.09,Livré à temps,11-25%
1847,C,Ship,3,5,241,10,medium,F,31,2724,1,349.28,108.28,108.28,5.45,29.3,-34.75,-9.95,Livré à temps,26-50%
1848,F,Ship,5,1,269,3,medium,F,2,2136,1,274.49,5.49,5.49,4.27,23.03,-27.3,-9.95,Livré à temps,1-10%
1849,D,Ship,5,5,123,2,low,F,60,1653,1,307.5,184.5,184.5,3.31,25.8,-29.11,-9.47,Livré à temps,>50%
1850,F,Ship,3,2,178,2,low,M,32,1329,1,261.76,83.76,83.76,2.66,21.96,-24.62,-9.41,Livré à temps,26-50%
1851,A,Ship,3,4,203,3,low,M,18,3127,1,247.56,44.56,44.56,6.25,20.77,-27.02,-10.91,Livré à temps,11-25%
1852,B,Ship,3,1,169,10,medium,F,15,1107,1,198.82,29.82,29.82,2.21,16.68,-18.89,-9.5,Livré à temps,11-25%
1853,C,Ship,3,5,190,10,medium,F,27,2739,1,260.27,70.27,70.27,5.48,21.84,-27.32,-10.5,Livré à temps,26-50%
1854,F,Ship,3,3,190,7,medium,F,7,2400,1,204.3,14.3,14.3,4.8,17.14,-21.94,-10.74,Livré à temps,1-10%
1855,D,Ship,4,5,238,10,medium,M,38,3556,1,383.87,145.87,145.87,7.11,32.21,-39.32,-10.24,Livré à temps,26-50%
1856,F,Ship,5,5,247,10,medium,F,61,2206,1,633.33,386.33,386.33,4.41,53.14,-57.55,-9.09,Livré à temps,>50%
1857,A,Ship,4,1,190,10,low,F,35,3819,1,292.31,102.31,102.31,7.64,24.52,-32.16,-11.0,Livré à temps,26-50%
1858,B,Ship,3,5,168,3,low,F,5,1143,1,176.84,8.84,8.84,2.29,14.84,-17.13,-9.69,Livré à temps,1-10%
1859,C,Ship,2,2,190,3,low,M,51,2380,1,387.76,197.76,197.76,4.76,32.53,-37.29,-9.62,Livré à temps,>50%
1860,F,Ship,2,5,170,8,low,M,14,1396,1,197.67,27.67,27.67,2.79,16.58,-19.37,-9.8,Livré à temps,11-25%
1861,D,Ship,4,4,226,7,low,M,9,2182,1,248.35,22.35,22.35,4.36,20.84,-25.2,-10.15,Livré à temps,1-10%
1862,F,Ship,5,1,256,7,low,F,50,3837,1,512.0,256.0,256.0,7.67,42.96,-50.63,-9.89,Livré à temps,26-50%
1863,A,Ship,2,1,104,7,low,M,30,1870,1,148.57,44.57,44.57,3.74,12.47,-16.21,-10.91,Livré à temps,26-50%
1864,B,Ship,4,1,192,3,medium,F,29,3347,1,270.42,78.42,78.42,6.69,22.69,-29.38,-10.86,Livré à temps,26-50%
1865,C,Ship,4,3,213,3,medium,M,57,3599,1,495.35,282.35,282.35,7.2,41.56,-48.76,-9.84,Livré à temps,>50%
1866,F,Ship,4,2,259,2,medium,M,54,2244,1,563.04,304.04,304.04,4.49,47.24,-51.73,-9.19,Livré à temps,>50%
1867,D,Ship,3,4,257,2,high,M,15,3981,1,302.35,45.35,45.35,7.96,25.37,-33.33,-11.02,Livré à temps,11-25%
1868,F,Ship,4,3,163,3,low,M,52,1891,1,339.58,176.58,176.58,3.78,28.49,-32.27,-9.5,Livré à temps,>50%
1869,A,Ship,2,3,211,3,medium,F,55,3842,1,468.89,257.89,257.89,7.68,39.34,-47.02,-10.03,Livré à temps,>50%
1870,B,Ship,3,2,166,2,medium,F,45,1741,1,301.82,135.82,135.82,3.48,25.32,-28.8,-9.54,Livré à temps,26-50%
1871,C,Ship,3,1,245,4,high,F,47,3111,1,462.26,217.26,217.26,6.22,38.78,-45.0,-9.73,Livré à temps,26-50%
1872,F,Ship,5,5,234,2,medium,F,43,3822,1,410.53,176.53,176.53,7.64,34.44,-42.08,-10.25,Livré à temps,26-50%
1873,D,Ship,4,4,234,2,high,M,2,2008,1,238.78,4.78,4.78,4.02,20.03,-24.05,-10.07,Livré à temps,1-10%
1874,F,Ship,3,4,180,3,low,F,52,1727,1,375.0,195.0,195.0,3.45,31.46,-34.91,-9.31,Livré à temps,>50%
1875,A,Ship,4,5,217,4,medium,F,12,2217,1,246.59,29.59,29.59,4.43,20.69,-25.12,-10.19,Livré à temps,11-25%
1876,B,Ship,4,5,253,3,low,F,58,3096,1,602.38,349.38,349.38,6.19,50.54,-56.73,-9.42,Livré à temps,>50%
1877,C,Ship,3,4,188,3,medium,F,49,3221,1,368.63,180.63,180.63,6.44,30.93,-37.37,-10.14,Livré à temps,26-50%
1878,F,Ship,2,2,274,3,high,F,60,2053,1,685.0,411.0,411.0,4.11,57.47,-61.58,-8.99,Livré à temps,>50%
1879,D,Ship,3,1,136,2,medium,F,61,1509,1,348.72,212.72,212.72,3.02,29.26,-32.28,-9.26,Livré à temps,>50%
1880,F,Ship,3,1,143,2,low,F,63,1246,1,386.49,243.49,243.49,2.49,32.43,-34.92,-9.04,Livré à temps,>50%
1881,A,Ship,3,4,267,3,low,F,55,2923,1,593.33,326.33,326.33,5.85,49.78,-55.63,-9.38,Livré à temps,>50%
1882,B,Ship,3,1,198,2,medium,F,49,3573,1,388.24,190.24,190.24,7.15,32.57,-39.72,-10.23,Livré à temps,26-50%
1883,C,Ship,4,1,201,10,medium,M,37,3402,1,319.05,118.05,118.05,6.8,26.77,-33.57,-10.52,Livré à temps,26-50%
1884,F,Ship,3,5,241,10,medium,M,41,3015,1,408.47,167.47,167.47,6.03,34.27,-40.3,-9.87,Livré à temps,26-50%
1885,D,Ship,5,4,269,3,medium,F,51,3415,1,548.98,279.98,279.98,6.83,46.06,-52.89,-9.63,Livré à temps,>50%
1886,F,Ship,5,3,123,2,low,F,30,1068,1,175.71,52.71,52.71,2.14,14.74,-16.88,-9.61,Livré à temps,26-50%
1887,A,Ship,3,4,178,2,low,F,35,1183,1,273.85,95.85,95.85,2.37,22.98,-25.35,-9.26,Livré à temps,26-50%
1888,B,Ship,3,5,203,3,low,F,58,3231,1,483.33,280.33,280.33,6.46,40.55,-47.01,-9.73,Livré à temps,>50%
1889,C,Ship,3,2,169,10,medium,F,4,1665,1,176.04,7.04,7.04,3.33,14.77,-18.1,-10.28,Livré à temps,1-10%
1890,F,Ship,3,4,190,10,medium,F,38,2018,1,306.45,116.45,116.45,4.04,25.71,-29.75,-9.71,Livré à temps,26-50%
1891,D,Ship,3,4,190,7,medium,F,51,2391,1,387.76,197.76,197.76,4.78,32.53,-37.31,-9.62,Livré à temps,>50%
1892,F,Road,4,5,238,10,medium,F,44,3860,1,425.0,187.0,187.0,3.86,35.66,-39.52,-9.3,Livré à temps,26-50%
1893,A,Road,5,1,247,10,medium,F,57,2377,1,574.42,327.42,327.42,2.38,48.19,-50.57,-8.8,Livré à temps,>50%
1894,B,Road,4,3,190,10,low,M,34,3935,1,287.88,97.88,97.88,3.94,24.15,-28.09,-9.76,Livré à temps,26-50%
1895,C,Road,3,2,168,3,low,M,15,1862,1,197.65,29.65,29.65,1.86,16.58,-18.44,-9.33,Livré à temps,11-25%
1896,F,Road,2,1,190,3,low,M,59,2108,1,463.41,273.41,273.41,2.11,38.88,-40.99,-8.85,Livré à temps,>50%
1897,D,Road,2,3,170,8,low,M,61,1240,1,435.9,265.9,265.9,1.24,36.57,-37.81,-8.67,Livré à temps,>50%
1898,F,Road,4,1,226,7,low,M,41,2964,1,383.05,157.05,157.05,2.96,32.14,-35.1,-9.16,Livré à temps,26-50%
1899,A,Road,5,2,256,7,low,F,41,2758,1,433.9,177.9,177.9,2.76,36.4,-39.16,-9.03,Livré à temps,26-50%
1900,B,Road,2,5,104,7,low,M,12,1064,1,118.18,14.18,14.18,1.06,9.92,-10.98,-9.29,Livré à temps,11-25%
1901,C,Road,4,4,192,3,medium,M,39,2943,1,314.75,122.75,122.75,2.94,26.41,-29.35,-9.32,Livré à temps,26-50%
1902,F,Road,5,2,195,6,low,M,38,1338,1,314.52,119.52,119.52,1.34,26.39,-27.73,-8.82,Livré à temps,26-50%
1903,D,Road,3,5,271,4,low,M,51,1134,1,553.06,282.06,282.06,1.13,46.4,-47.53,-8.59,Livré à temps,>50%
1904,F,Road,2,1,296,5,medium,M,29,1648,1,416.9,120.9,120.9,1.65,34.98,-36.63,-8.79,Livré à temps,26-50%
1905,A,Road,4,5,277,5,medium,F,32,1055,1,407.35,130.35,130.35,1.05,34.18,-35.23,-8.65,Livré à temps,26-50%
1906,B,Road,2,4,140,3,low,M,32,1819,1,205.88,65.88,65.88,1.82,17.27,-19.09,-9.27,Livré à temps,26-50%
1907,C,Road,4,1,148,3,high,F,23,1814,1,192.21,44.21,44.21,1.81,16.13,-17.94,-9.33,Livré à temps,11-25%
1908,F,Road,4,5,238,2,low,F,1,2644,1,240.4,2.4,2.4,2.64,20.17,-22.81,-9.49,Livré à temps,1-10%
1909,D,Road,5,3,220,3,low,M,37,2294,1,349.21,129.21,129.21,2.29,29.3,-31.59,-9.05,Livré à temps,26-50%
1910,F,Road,4,4,224,3,low,M,29,3623,1,315.49,91.49,91.49,3.62,26.47,-30.09,-9.54,Livré à temps,26-50%
1911,A,Road,4,5,162,3,low,F,31,1170,1,234.78,72.78,72.78,1.17,19.7,-20.87,-8.89,Livré à temps,26-50%
1912,B,Road,4,2,202,4,low,F,1,3602,1,204.04,2.04,2.04,3.6,17.12,-20.72,-10.15,Livré à temps,1-10%
1913,C,Road,3,5,226,3,medium,M,5,3914,1,237.89,11.89,11.89,3.91,19.96,-23.87,-10.03,Livré à temps,1-10%
1914,F,Flight,4,3,246,2,low,M,60,2086,1,615.0,369.0,369.0,10.43,51.6,-62.03,-10.09,Livré à temps,>50%
1915,D,Flight,5,2,223,3,low,F,51,3687,1,455.1,232.1,232.1,18.43,38.18,-56.61,-12.44,Livré à temps,>50%
1916,F,Flight,5,2,156,2,medium,M,19,1311,1,192.59,36.59,36.59,6.55,16.16,-22.71,-11.79,Livré à temps,11-25%
1917,A,Flight,2,5,189,2,low,M,38,3708,1,304.84,115.84,115.84,18.54,25.58,-44.12,-14.47,Livré à temps,26-50%
1918,B,Flight,5,4,242,3,high,F,2,3564,1,246.94,4.94,4.94,17.82,20.72,-38.54,-15.61,Livré à temps,1-10%
1919,C,Flight,4,5,207,2,medium,F,49,3736,1,405.88,198.88,198.88,18.68,34.05,-52.73,-12.99,Livré à temps,26-50%
1920,F,Flight,3,3,161,3,low,F,24,1920,1,211.84,50.84,50.84,9.6,17.77,-27.37,-12.92,Livré à temps,11-25%
1921,D,Flight,4,5,232,2,low,F,21,3128,1,293.67,61.67,61.67,15.64,24.64,-40.28,-13.72,Livré à temps,11-25%
1922,F,Flight,6,4,194,3,low,M,10,2554,1,215.56,21.56,21.56,12.77,18.09,-30.86,-14.32,Livré à temps,1-10%
1923,A,Flight,5,5,161,3,medium,F,59,1037,1,392.68,231.68,231.68,5.19,32.95,-38.14,-9.71,Livré à temps,>50%
1924,B,Flight,4,1,269,3,medium,F,23,3652,1,349.35,80.35,80.35,18.26,29.31,-47.57,-13.62,Livré à temps,11-25%
1925,C,Flight,3,3,219,2,low,F,41,3932,1,371.19,152.19,152.19,19.66,31.14,-50.8,-13.69,Livré à temps,26-50%
1926,F,Flight,5,2,161,2,medium,F,59,1859,1,392.68,231.68,231.68,9.29,32.95,-42.24,-10.76,Livré à temps,>50%
1927,D,Flight,3,1,264,4,low,M,33,3561,1,394.03,130.03,130.03,17.8,33.06,-50.86,-12.91,Livré à temps,26-50%
1928,F,Flight,5,2,151,3,medium,M,20,1395,1,188.75,37.75,37.75,6.98,15.84,-22.82,-12.09,Livré à temps,11-25%
1929,A,Flight,5,5,177,2,high,F,31,2000,1,256.52,79.52,79.52,10.0,21.52,-31.52,-12.29,Livré à temps,26-50%
1930,B,Flight,2,5,193,5,medium,F,13,2882,1,221.84,28.84,28.84,14.41,18.61,-33.02,-14.88,Livré à temps,11-25%
1931,C,Flight,4,4,212,4,medium,M,16,2494,1,252.38,40.38,40.38,12.47,21.17,-33.64,-13.33,Livré à temps,11-25%
1932,F,Flight,4,1,210,2,medium,F,7,3405,1,225.81,15.81,15.81,17.02,18.95,-35.97,-15.93,Livré à temps,1-10%
1933,D,Flight,4,2,164,2,medium,F,43,1976,1,287.72,123.72,123.72,9.88,24.14,-34.02,-11.82,Livré à temps,26-50%
1934,F,Flight,4,2,219,3,low,M,2,3402,1,223.47,4.47,4.47,17.01,18.75,-35.76,-16.0,Livré à temps,1-10%
1935,A,Flight,4,4,216,4,medium,M,27,3740,1,295.89,79.89,79.89,18.7,24.83,-43.53,-14.71,Livré à temps,26-50%
1936,B,Ship,5,2,174,2,medium,M,54,1091,1,378.26,204.26,204.26,2.18,31.74,-33.92,-8.97,Livré à temps,>50%
1937,C,Ship,3,5,199,2,low,M,46,2728,1,368.52,169.52,169.52,5.46,30.92,-36.38,-9.87,Livré à temps,26-50%
1938,F,Ship,3,4,181,3,low,M,45,2486,1,329.09,148.09,148.09,4.97,27.61,-32.58,-9.9,Livré à temps,26-50%
1939,D,Ship,3,2,220,3,low,M,22,2818,1,282.05,62.05,62.05,5.64,23.66,-29.3,-10.39,Livré à temps,11-25%
1940,F,Ship,3,1,215,2,low,F,47,3678,1,405.66,190.66,190.66,7.36,34.03,-41.39,-10.2,Livré à temps,26-50%
1941,A,Ship,4,5,248,4,high,F,56,2840,1,563.64,315.64,315.64,5.68,47.29,-52.97,-9.4,Livré à temps,>50%
1942,B,Ship,3,2,183,4,low,M,49,2414,1,358.82,175.82,175.82,4.83,30.1,-34.93,-9.73,Livré à temps,26-50%
1943,C,Ship,4,2,194,4,medium,F,26,3818,1,262.16,68.16,68.16,7.64,22.0,-29.64,-11.31,Livré à temps,26-50%
1944,F,Ship,4,4,224,2,high,F,31,2084,1,324.64,100.64,100.64,4.17,27.24,-31.41,-9.68,Livré à temps,26-50%
1945,D,Ship,4,4,184,3,low,F,52,3128,1,383.33,199.33,199.33,6.26,32.16,-38.42,-10.02,Livré à temps,>50%
1946,F,Ship,4,1,160,2,low,M,28,1276,1,222.22,62.22,62.22,2.55,18.64,-21.19,-9.54,Livré à temps,26-50%
1947,A,Ship,5,1,182,3,low,M,8,3580,1,197.83,15.83,15.83,7.16,16.6,-23.76,-12.01,Livré à temps,1-10%
1948,B,Ship,3,2,116,2,low,F,22,1430,1,148.72,32.72,32.72,2.86,12.48,-15.34,-10.31,Livré à temps,11-25%
1949,C,Ship,4,4,170,4,low,M,39,1868,1,278.69,108.69,108.69,3.74,23.38,-27.12,-9.73,Livré à temps,26-50%
1950,F,Ship,5,1,201,2,medium,F,54,2158,1,436.96,235.96,235.96,4.32,36.66,-40.98,-9.38,Livré à temps,>50%
1951,D,Ship,4,3,148,2,low,M,29,1809,1,208.45,60.45,60.45,3.62,17.49,-21.11,-10.13,Livré à temps,26-50%
1952,F,Ship,5,1,165,3,low,F,27,1905,1,226.03,61.03,61.03,3.81,18.96,-22.77,-10.07,Livré à temps,26-50%
1953,A,Ship,3,5,135,3,low,M,20,1772,1,168.75,33.75,33.75,3.54,14.16,-17.7,-10.49,Livré à temps,11-25%
1954,B,Ship,4,4,263,2,medium,F,41,3955,1,445.76,182.76,182.76,7.91,37.4,-45.31,-10.16,Livré à temps,26-50%
1955,C,Ship,5,4,228,3,medium,M,20,3382,1,285.0,57.0,57.0,6.76,23.91,-30.67,-10.76,Livré à temps,11-25%
1956,F,Ship,6,5,275,5,medium,M,51,3569,1,561.22,286.22,286.22,7.14,47.09,-54.23,-9.66,Livré à temps,>50%
1957,D,Ship,4,1,224,3,low,M,27,3400,1,306.85,82.85,82.85,6.8,25.74,-32.54,-10.6,Livré à temps,26-50%
1958,F,Ship,3,1,202,3,low,F,1,3738,1,204.04,2.04,2.04,7.48,17.12,-24.6,-12.06,Livré à temps,1-10%
1959,A,Ship,4,2,163,3,low,F,11,1926,1,183.15,20.15,20.15,3.85,15.37,-19.22,-10.49,Livré à temps,11-25%
1960,B,Ship,4,5,268,3,low,F,64,2386,1,744.44,476.44,476.44,4.77,62.46,-67.23,-9.03,Livré à temps,>50%
1961,C,Ship,3,3,207,3,low,F,62,3277,1,544.74,337.74,337.74,6.55,45.7,-52.25,-9.59,Livré à temps,>50%
1962,F,Ship,2,3,117,2,medium,M,36,1210,1,182.81,65.81,65.81,2.42,15.34,-17.76,-9.72,Livré à temps,26-50%
1963,D,Ship,2,1,165,4,low,F,57,1881,1,383.72,218.72,218.72,3.76,32.19,-35.95,-9.37,Livré à temps,>50%
1964,F,Ship,3,3,181,2,high,M,65,3234,1,517.14,336.14,336.14,6.47,43.39,-49.86,-9.64,Livré à temps,>50%
1965,A,Ship,6,5,212,4,medium,F,13,3676,1,243.68,31.68,31.68,7.35,20.44,-27.79,-11.4,Livré à temps,11-25%
1966,B,Ship,3,4,226,3,medium,F,26,2299,1,305.41,79.41,79.41,4.6,25.62,-30.22,-9.89,Livré à temps,26-50%
1967,C,Ship,4,1,195,3,low,M,43,2849,1,342.11,147.11,147.11,5.7,28.7,-34.4,-10.06,Livré à temps,26-50%
1968,F,Ship,4,5,263,2,medium,M,13,2779,1,302.3,39.3,39.3,5.56,25.36,-30.92,-10.23,Livré à temps,11-25%
1969,D,Ship,4,4,136,2,medium,F,16,1131,1,161.9,25.9,25.9,2.26,13.58,-15.84,-9.78,Livré à temps,11-25%
1970,F,Ship,3,5,163,2,low,F,49,1034,1,319.61,156.61,156.61,2.07,26.82,-28.89,-9.04,Livré à temps,26-50%
1971,A,Ship,5,2,144,3,low,M,49,1202,1,282.35,138.35,138.35,2.4,23.69,-26.09,-9.24,Livré à temps,26-50%
1972,B,Ship,4,4,240,3,low,F,62,3478,1,631.58,391.58,391.58,6.96,52.99,-59.95,-9.49,Livré à temps,>50%
1973,C,Ship,4,5,243,2,low,M,19,2829,1,300.0,57.0,57.0,5.66,25.17,-30.83,-10.28,Livré à temps,11-25%
1974,F,Ship,5,1,201,3,medium,M,19,2696,1,248.15,47.15,47.15,5.39,20.82,-26.21,-10.56,Livré à temps,11-25%
1975,D,Ship,5,3,242,3,low,M,58,3411,1,576.19,334.19,334.19,6.82,48.34,-55.16,-9.57,Livré à temps,>50%
1976,F,Ship,3,1,187,2,high,M,56,3774,1,425.0,238.0,238.0,7.55,35.66,-43.21,-10.17,Livré à temps,>50%
1977,A,Ship,4,3,162,3,low,M,53,1194,1,344.68,182.68,182.68,2.39,28.92,-31.31,-9.08,Livré à temps,>50%
1978,B,Ship,3,3,147,3,low,M,16,1563,1,175.0,28.0,28.0,3.13,14.68,-17.81,-10.18,Livré à temps,11-25%
1979,C,Ship,3,4,268,2,high,F,39,2822,1,439.34,171.34,171.34,5.64,36.86,-42.5,-9.67,Livré à temps,26-50%
1980,F,Ship,4,3,237,3,low,M,57,3952,1,551.16,314.16,314.16,7.9,46.24,-54.14,-9.82,Livré à temps,>50%
1981,D,Ship,3,2,157,2,low,M,29,1115,1,221.13,64.13,64.13,2.23,18.55,-20.78,-9.4,Livré à temps,26-50%
1982,F,Ship,4,2,176,3,medium,F,12,1750,1,200.0,24.0,24.0,3.5,16.78,-20.28,-10.14,Livré à temps,11-25%
1983,A,Ship,4,5,134,4,low,M,36,1191,1,209.38,75.38,75.38,2.38,17.57,-19.95,-9.53,Livré à temps,26-50%
1984,B,Ship,3,4,234,2,medium,M,52,3543,1,487.5,253.5,253.5,7.09,40.9,-47.99,-9.84,Livré à temps,>50%
1985,C,Ship,3,3,154,2,low,F,57,1096,1,358.14,204.14,204.14,2.19,30.05,-32.24,-9.0,Livré à temps,>50%
1986,F,Ship,2,1,209,5,low,F,64,2016,1,580.56,371.56,371.56,4.03,48.71,-52.74,-9.08,Livré à temps,>50%
1987,D,Ship,5,4,138,2,medium,M,38,1803,1,222.58,84.58,84.58,3.61,18.67,-22.28,-10.01,Livré à temps,26-50%
1988,F,Ship,2,3,151,3,medium,M,22,1024,1,193.59,42.59,42.59,2.05,16.24,-18.29,-9.45,Livré à temps,11-25%
1989,A,Ship,4,4,252,6,medium,M,44,2676,1,450.0,198.0,198.0,5.35,37.76,-43.11,-9.58,Livré à temps,26-50%
1990,B,Ship,3,1,155,2,medium,F,6,1490,1,164.89,9.89,9.89,2.98,13.83,-16.81,-10.19,Livré à temps,1-10%
1991,C,Ship,3,3,139,4,high,M,17,1137,1,167.47,28.47,28.47,2.27,14.05,-16.32,-9.75,Livré à temps,11-25%
1992,F,Ship,4,5,258,3,medium,F,37,2289,1,409.52,151.52,151.52,4.58,34.36,-38.94,-9.51,Livré à temps,26-50%
1993,D,Ship,4,2,172,3,low,M,1,1182,1,173.74,1.74,1.74,2.36,14.58,-16.94,-9.75,Livré à temps,1-10%
1994,F,Ship,4,3,239,3,low,F,28,2741,1,331.94,92.94,92.94,5.48,27.85,-33.33,-10.04,Livré à temps,26-50%
1995,A,Ship,3,1,165,3,low,F,1,1417,1,166.67,1.67,1.67,2.83,13.98,-16.81,-10.09,Livré à temps,1-10%
1996,B,Ship,4,5,177,2,low,M,47,1536,1,333.96,156.96,156.96,3.07,28.02,-31.09,-9.31,Livré à temps,26-50%
1997,C,Ship,5,1,187,2,low,F,17,3513,1,225.3,38.3,38.3,7.03,18.9,-25.93,-11.51,Livré à temps,11-25%
1998,F,Ship,6,2,172,2,low,M,41,1006,1,291.53,119.53,119.53,2.01,24.46,-26.47,-9.08,Livré à temps,26-50%
1999,D,Ship,4,4,168,3,low,F,35,1434,1,258.46,90.46,90.46,2.87,21.68,-24.55,-9.5,Livré à temps,26-50%
2000,F,Ship,3,4,249,3,low,M,31,3489,1,360.87,111.87,111.87,6.98,30.28,-37.26,-10.33,Livré à temps,26-50%
2001,A,Ship,4,3,135,3,medium,F,11,1322,1,151.69,16.69,16.69,2.64,12.73,-15.37,-10.13,Livré à temps,11-25%
2002,B,Ship,4,3,134,3,medium,M,13,1985,1,154.02,20.02,20.02,3.97,12.92,-16.89,-10.97,Livré à temps,11-25%
2003,C,Ship,3,1,269,2,low,F,35,3524,1,413.85,144.85,144.85,7.05,34.72,-41.77,-10.09,Livré à temps,26-50%
2004,F,Ship,6,5,210,5,high,M,37,3236,1,333.33,123.33,123.33,6.47,27.97,-34.44,-10.33,Livré à temps,26-50%
2005,D,Ship,5,4,285,6,high,M,63,3151,1,770.27,485.27,485.27,6.3,64.63,-70.93,-9.21,Livré à temps,>50%
2006,F,Ship,4,2,244,2,medium,M,15,2857,1,287.06,43.06,43.06,5.71,24.08,-29.79,-10.38,Livré à temps,11-25%
2007,A,Ship,3,2,209,2,low,F,24,2748,1,275.0,66.0,66.0,5.5,23.07,-28.57,-10.39,Livré à temps,11-25%
2008,B,Ship,4,3,154,3,medium,M,52,1432,1,320.83,166.83,166.83,2.86,26.92,-29.78,-9.28,Livré à temps,>50%
2009,C,Ship,3,2,134,3,medium,F,54,1932,1,291.3,157.3,157.3,3.86,24.44,-28.3,-9.72,Livré à temps,>50%
2010,F,Ship,3,5,168,4,medium,M,23,1347,1,218.18,50.18,50.18,2.69,18.31,-21.0,-9.63,Livré à temps,11-25%
2011,D,Ship,4,5,264,3,medium,M,57,3753,1,613.95,349.95,349.95,7.51,51.51,-59.02,-9.61,Livré à temps,>50%
2012,F,Ship,4,2,276,6,high,F,36,2843,1,431.25,155.25,155.25,5.69,36.18,-41.87,-9.71,Livré à temps,26-50%
2013,A,Ship,3,4,195,3,medium,M,23,3499,1,253.25,58.25,58.25,7.0,21.25,-28.25,-11.15,Livré à temps,11-25%
2014,B,Ship,5,3,174,5,medium,M,47,1909,1,328.3,154.3,154.3,3.82,27.54,-31.36,-9.55,Livré à temps,26-50%
2015,C,Ship,3,4,241,3,low,F,50,3074,1,482.0,241.0,241.0,6.15,40.44,-46.59,-9.67,Livré à temps,26-50%
2016,F,Ship,5,5,166,3,medium,F,20,1267,1,207.5,41.5,41.5,2.53,17.41,-19.94,-9.61,Livré à temps,11-25%
2017,D,Ship,3,2,190,3,low,M,37,3315,1,301.59,111.59,111.59,6.63,25.3,-31.93,-10.59,Livré à temps,26-50%
2018,F,Ship,3,1,231,2,low,F,12,2123,1,262.5,31.5,31.5,4.25,22.02,-26.27,-10.01,Livré à temps,11-25%
2019,A,Ship,5,4,206,4,low,F,3,3755,1,212.37,6.37,6.37,7.51,17.82,-25.33,-11.93,Livré à temps,1-10%
2020,B,Ship,4,4,212,3,medium,M,50,2073,1,424.0,212.0,212.0,4.15,35.57,-39.72,-9.37,Livré à temps,26-50%
2021,C,Ship,3,5,212,3,low,F,2,2456,1,216.33,4.33,4.33,4.91,18.15,-23.06,-10.66,Livré à temps,1-10%
2022,F,Ship,4,5,246,6,low,M,64,2271,1,683.33,437.33,437.33,4.54,57.33,-61.87,-9.05,Livré à temps,>50%
2023,D,Ship,4,4,264,2,medium,F,12,2203,1,300.0,36.0,36.0,4.41,25.17,-29.58,-9.86,Livré à temps,11-25%
2024,F,Ship,3,4,208,2,low,F,37,2537,1,330.16,122.16,122.16,5.07,27.7,-32.77,-9.93,Livré à temps,26-50%
