order_id,shipment_mode,discount_pct,discount_bucket,product_cost,weight_gms,customer_rating,care_calls,product_importance,on_time,delivery_status,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,return_risk_score,return_risk_level
3316,Ship,10,1-10% - Remise légère,171,5379,1,3,Low,1,Livré à temps,190.0,19.0,19.0,10.758,15.9397,-26.6977,-0.1405,2,Moyen
3317,Ship,10,1-10% - Remise légère,132,4462,5,3,Low,1,Livré à temps,146.6667,14.6667,14.6667,8.924,12.3043,-21.2283,-0.1447,0,Faible
3318,Ship,9,1-10% - Remise légère,141,4857,3,5,Low,0,Livré en retard,154.9451,13.9451,13.9451,9.714,12.9988,-22.7128,-0.1466,2,Moyen
3319,Ship,1,1-10% - Remise légère,254,4334,2,3,Low,0,Livré en retard,256.5657,2.5657,2.5657,8.668,21.524,-30.192,-0.1177,2,Moyen
3320,Ship,6,1-10% - Remise légère,159,5221,4,4,Medium,0,Livré en retard,169.1489,10.1489,10.1489,10.442,14.1904,-24.6324,-0.1456,2,Moyen
3321,Ship,4,1-10% - Remise légère,194,4803,4,2,Low,1,Livré à temps,202.0833,8.0833,8.0833,9.606,16.9534,-26.5594,-0.1314,0,Faible
3322,Ship,6,1-10% - Remise légère,178,4203,3,4,Low,0,Livré en retard,189.3617,11.3617,11.3617,8.406,15.8861,-24.2921,-0.1283,1,Faible
3323,Ship,2,1-10% - Remise légère,151,5712,4,3,Low,1,Livré à temps,154.0816,3.0816,3.0816,11.424,12.9264,-24.3504,-0.158,1,Faible
3324,Ship,5,1-10% - Remise légère,244,4125,1,5,Low,1,Livré à temps,256.8421,12.8421,12.8421,8.25,21.5472,-29.7972,-0.116,2,Moyen
3325,Ship,8,1-10% - Remise légère,237,5287,2,3,Low,1,Livré à temps,257.6087,20.6087,20.6087,10.574,21.6115,-32.1855,-0.1249,2,Moyen
3326,Ship,9,1-10% - Remise légère,241,5184,1,3,Medium,0,Livré en retard,264.8352,23.8352,23.8352,10.368,22.2178,-32.5858,-0.123,3,Moyen
3327,Ship,3,1-10% - Remise légère,156,5923,2,4,Low,0,Livré en retard,160.8247,4.8247,4.8247,11.846,13.4921,-25.3381,-0.1576,3,Moyen
3328,Ship,1,1-10% - Remise légère,243,5021,3,4,Medium,0,Livré en retard,245.4545,2.4545,2.4545,10.042,20.5919,-30.6339,-0.1248,1,Faible
3329,Ship,4,1-10% - Remise légère,219,4289,5,5,Medium,0,Livré en retard,228.125,9.125,9.125,8.578,19.1381,-27.7161,-0.1215,2,Moyen
3330,Ship,2,1-10% - Remise légère,168,5776,5,4,High,0,Livré en retard,171.4286,3.4286,3.4286,11.552,14.3816,-25.9336,-0.1513,2,Moyen
3331,Ship,8,1-10% - Remise légère,224,5661,3,6,High,0,Livré en retard,243.4783,19.4783,19.4783,11.322,20.4261,-31.7481,-0.1304,3,Moyen
3332,Ship,2,1-10% - Remise légère,216,5840,4,4,Medium,1,Livré à temps,220.4082,4.4082,4.4082,11.68,18.4907,-30.1707,-0.1369,1,Faible
3333,Ship,6,1-10% - Remise légère,187,4698,1,3,Low,0,Livré en retard,198.9362,11.9362,11.9362,9.396,16.6893,-26.0853,-0.1311,2,Moyen
3334,Ship,1,1-10% - Remise légère,204,4037,3,5,High,1,Livré à temps,206.0606,2.0606,2.0606,8.074,17.287,-25.361,-0.1231,1,Faible
3335,Ship,10,1-10% - Remise légère,266,4140,5,6,Low,0,Livré en retard,295.5556,29.5556,29.5556,8.28,24.795,-33.075,-0.1119,2,Moyen
3336,Ship,2,1-10% - Remise légère,179,4931,4,3,Low,1,Livré à temps,182.6531,3.6531,3.6531,9.862,15.3233,-25.1853,-0.1379,0,Faible
3337,Ship,10,1-10% - Remise légère,184,4776,4,3,Low,0,Livré en retard,204.4444,20.4444,20.4444,9.552,17.1514,-26.7034,-0.1306,1,Faible
3338,Ship,2,1-10% - Remise légère,204,4431,2,6,Medium,0,Livré en retard,208.1633,4.1633,4.1633,8.862,17.4634,-26.3254,-0.1265,3,Moyen
3339,Ship,7,1-10% - Remise légère,255,4332,4,3,Medium,1,Livré à temps,274.1935,19.1935,19.1935,8.664,23.0029,-31.6669,-0.1155,0,Faible
3340,Ship,5,1-10% - Remise légère,272,5252,1,4,Medium,0,Livré en retard,286.3158,14.3158,14.3158,10.504,24.0199,-34.5239,-0.1206,3,Moyen
3341,Ship,7,1-10% - Remise légère,186,4947,3,4,Low,1,Livré à temps,200.0,14.0,14.0,9.894,16.7786,-26.6726,-0.1334,0,Faible
3342,Ship,6,1-10% - Remise légère,147,4369,4,5,Medium,0,Livré en retard,156.383,9.383,9.383,8.738,13.1194,-21.8574,-0.1398,2,Moyen
3343,Ship,4,1-10% - Remise légère,145,5361,4,3,Medium,1,Livré à temps,151.0417,6.0417,6.0417,10.722,12.6713,-23.3933,-0.1549,1,Faible
3344,Ship,6,1-10% - Remise légère,255,5715,1,5,Medium,0,Livré en retard,271.2766,16.2766,16.2766,11.43,22.7582,-34.1882,-0.126,4,Élevé
3345,Ship,7,1-10% - Remise légère,133,4663,4,3,Low,0,Livré en retard,143.0108,10.0108,10.0108,9.326,11.9976,-21.3236,-0.1491,1,Faible
3346,Ship,1,1-10% - Remise légère,155,4985,1,4,Low,0,Livré en retard,156.5657,1.5657,1.5657,9.97,13.1347,-23.1047,-0.1476,2,Moyen
3347,Ship,10,1-10% - Remise légère,151,4796,5,4,Medium,0,Livré en retard,167.7778,16.7778,16.7778,9.592,14.0754,-23.6674,-0.1411,1,Faible
3348,Ship,3,1-10% - Remise légère,270,4914,2,4,High,1,Livré à temps,278.3505,8.3505,8.3505,9.828,23.3516,-33.1796,-0.1192,1,Faible
3349,Ship,6,1-10% - Remise légère,234,4942,1,3,High,0,Livré en retard,248.9362,14.9362,14.9362,9.884,20.884,-30.768,-0.1236,2,Moyen
3350,Ship,4,1-10% - Remise légère,186,4352,5,3,Medium,0,Livré en retard,193.75,7.75,7.75,8.704,16.2542,-24.9582,-0.1288,1,Faible
3351,Ship,6,1-10% - Remise légère,157,5937,5,4,Medium,0,Livré en retard,167.0213,10.0213,10.0213,11.874,14.0119,-25.8859,-0.155,2,Moyen
3352,Ship,7,1-10% - Remise légère,268,5947,4,4,Low,0,Livré en retard,288.172,20.172,20.172,11.894,24.1756,-36.0696,-0.1252,2,Moyen
3353,Ship,10,1-10% - Remise légère,244,4486,3,4,Low,1,Livré à temps,271.1111,27.1111,27.1111,8.972,22.7443,-31.7163,-0.117,0,Faible
3354,Ship,2,1-10% - Remise légère,190,4554,5,4,Low,0,Livré en retard,193.8776,3.8776,3.8776,9.108,16.2649,-25.3729,-0.1309,1,Faible
3355,Ship,5,1-10% - Remise légère,161,5038,4,4,Low,0,Livré en retard,169.4737,8.4737,8.4737,10.076,14.2176,-24.2936,-0.1433,1,Faible
3356,Ship,2,1-10% - Remise légère,162,5893,4,2,High,1,Livré à temps,165.3061,3.3061,3.3061,11.786,13.868,-25.654,-0.1552,1,Faible
3357,Ship,6,1-10% - Remise légère,163,5739,3,4,Medium,0,Livré en retard,173.4043,10.4043,10.4043,11.478,14.5474,-26.0254,-0.1501,2,Moyen
3358,Ship,5,1-10% - Remise légère,211,5777,3,3,Low,1,Livré à temps,222.1053,11.1053,11.1053,11.554,18.6331,-30.1871,-0.1359,1,Faible
3359,Ship,1,1-10% - Remise légère,205,4977,4,3,Medium,1,Livré à temps,207.0707,2.0707,2.0707,9.954,17.3718,-27.3258,-0.132,0,Faible
3360,Ship,4,1-10% - Remise légère,150,4442,5,3,Medium,1,Livré à temps,156.25,6.25,6.25,8.884,13.1083,-21.9923,-0.1408,0,Faible
3361,Ship,10,1-10% - Remise légère,209,4623,5,2,Medium,1,Livré à temps,232.2222,23.2222,23.2222,9.246,19.4818,-28.7278,-0.1237,0,Faible
3362,Ship,6,1-10% - Remise légère,250,5298,2,5,Medium,0,Livré en retard,265.9574,15.9574,15.9574,10.596,22.3119,-32.9079,-0.1237,4,Élevé
3363,Ship,1,1-10% - Remise légère,206,4431,2,3,High,1,Livré à temps,208.0808,2.0808,2.0808,8.862,17.4565,-26.3185,-0.1265,1,Faible
3364,Ship,2,1-10% - Remise légère,244,4198,2,5,Low,0,Livré en retard,248.9796,4.9796,4.9796,8.396,20.8876,-29.2836,-0.1176,3,Moyen
3365,Ship,2,1-10% - Remise légère,180,4615,1,2,Low,1,Livré à temps,183.6735,3.6735,3.6735,9.23,15.4089,-24.6389,-0.1341,1,Faible
3366,Ship,1,1-10% - Remise légère,256,5784,4,4,Medium,1,Livré à temps,258.5859,2.5859,2.5859,11.568,21.6935,-33.2615,-0.1286,1,Faible
3367,Ship,2,1-10% - Remise légère,273,5672,4,5,Medium,1,Livré à temps,278.5714,5.5714,5.5714,11.344,23.3702,-34.7142,-0.1246,2,Moyen
3368,Ship,6,1-10% - Remise légère,178,4872,1,4,Medium,0,Livré en retard,189.3617,11.3617,11.3617,9.744,15.8861,-25.6301,-0.1353,2,Moyen
3369,Ship,2,1-10% - Remise légère,296,1233,2,4,Medium,0,Livré en retard,302.0408,6.0408,6.0408,2.466,25.3391,-27.8051,-0.0921,2,Moyen
3370,Ship,9,1-10% - Remise légère,249,1752,3,3,Medium,0,Livré en retard,273.6264,24.6264,24.6264,3.504,22.9553,-26.4593,-0.0967,1,Faible
3371,Ship,3,1-10% - Remise légère,151,5470,5,4,Medium,0,Livré en retard,155.6701,4.6701,4.6701,10.94,13.0596,-23.9996,-0.1542,2,Moyen
3372,Ship,5,1-10% - Remise légère,270,5346,3,4,High,0,Livré en retard,284.2105,14.2105,14.2105,10.692,23.8432,-34.5352,-0.1215,2,Moyen
3373,Ship,7,1-10% - Remise légère,234,4568,2,3,High,1,Livré à temps,251.6129,17.6129,17.6129,9.136,21.1085,-30.2445,-0.1202,1,Faible
3374,Ship,9,1-10% - Remise légère,186,5841,4,3,Medium,0,Livré en retard,204.3956,18.3956,18.3956,11.682,17.1473,-28.8293,-0.141,2,Moyen
3375,Ship,3,1-10% - Remise légère,157,5801,1,4,Medium,0,Livré en retard,161.8557,4.8557,4.8557,11.602,13.5785,-25.1805,-0.1556,3,Moyen
3376,Ship,3,1-10% - Remise légère,268,5488,2,4,Low,1,Livré à temps,276.2887,8.2887,8.2887,10.976,23.1787,-34.1547,-0.1236,2,Moyen
3377,Ship,3,1-10% - Remise légère,244,4644,1,4,Low,1,Livré à temps,251.5464,7.5464,7.5464,9.288,21.103,-30.391,-0.1208,1,Faible
3378,Ship,2,1-10% - Remise légère,190,4800,4,4,Low,0,Livré en retard,193.8776,3.8776,3.8776,9.6,16.2649,-25.8649,-0.1334,1,Faible
3379,Ship,10,1-10% - Remise légère,161,5322,2,4,Low,0,Livré en retard,178.8889,17.8889,17.8889,10.644,15.0075,-25.6515,-0.1434,3,Moyen
3380,Ship,10,1-10% - Remise légère,162,4489,2,2,High,1,Livré à temps,180.0,18.0,18.0,8.978,15.1007,-24.0787,-0.1338,1,Faible
3381,Ship,9,1-10% - Remise légère,163,5489,1,4,Medium,1,Livré à temps,179.1209,16.1209,16.1209,10.978,15.027,-26.005,-0.1452,2,Moyen
3382,Ship,2,1-10% - Remise légère,211,4417,2,3,Low,0,Livré en retard,215.3061,4.3061,4.3061,8.834,18.0627,-26.8967,-0.1249,2,Moyen
3383,Ship,5,1-10% - Remise légère,205,4869,4,3,Medium,1,Livré à temps,215.7895,10.7895,10.7895,9.738,18.1032,-27.8412,-0.129,0,Faible
3384,Ship,4,1-10% - Remise légère,150,5536,3,3,Medium,0,Livré en retard,156.25,6.25,6.25,11.072,13.1083,-24.1803,-0.1548,2,Moyen
3385,Ship,9,1-10% - Remise légère,209,5565,5,2,Medium,0,Livré en retard,229.6703,20.6703,20.6703,11.13,19.2677,-30.3977,-0.1324,2,Moyen
3386,Ship,4,1-10% - Remise légère,250,4343,3,5,Medium,0,Livré en retard,260.4167,10.4167,10.4167,8.686,21.8471,-30.5331,-0.1172,2,Moyen
3387,Ship,8,1-10% - Remise légère,206,4763,1,3,High,1,Livré à temps,223.913,17.913,17.913,9.526,18.7847,-28.3107,-0.1264,1,Faible
3388,Ship,9,1-10% - Remise légère,244,5695,5,5,Low,0,Livré en retard,268.1319,24.1319,24.1319,11.39,22.4944,-33.8844,-0.1264,3,Moyen
3389,Ship,2,1-10% - Remise légère,180,5033,2,2,Low,1,Livré à temps,183.6735,3.6735,3.6735,10.066,15.4089,-25.4749,-0.1387,1,Faible
3390,Ship,10,1-10% - Remise légère,256,4504,5,4,Medium,1,Livré à temps,284.4444,28.4444,28.4444,9.008,23.8629,-32.8709,-0.1156,0,Faible
3391,Ship,6,1-10% - Remise légère,273,4044,4,5,Medium,1,Livré à temps,290.4255,17.4255,17.4255,8.088,24.3646,-32.4526,-0.1117,1,Faible
3392,Ship,5,1-10% - Remise légère,178,4120,2,4,Medium,1,Livré à temps,187.3684,9.3684,9.3684,8.24,15.7189,-23.9589,-0.1279,1,Faible
3393,Ship,9,1-10% - Remise légère,296,1523,3,4,Medium,1,Livré à temps,325.2747,29.2747,29.2747,3.046,27.2882,-30.3342,-0.0933,0,Faible
3394,Ship,2,1-10% - Remise légère,275,1712,2,4,Medium,1,Livré à temps,280.6122,5.6122,5.6122,3.424,23.5414,-26.9654,-0.0961,1,Faible
3395,Ship,2,1-10% - Remise légère,270,4351,5,5,Low,1,Livré à temps,275.5102,5.5102,5.5102,8.702,23.1133,-31.8153,-0.1155,1,Faible
3396,Ship,6,1-10% - Remise légère,224,4616,5,6,Medium,0,Livré en retard,238.2979,14.2979,14.2979,9.232,19.9915,-29.2235,-0.1226,2,Moyen
3397,Ship,4,1-10% - Remise légère,172,4668,4,2,Low,0,Livré en retard,179.1667,7.1667,7.1667,9.336,15.0308,-24.3668,-0.136,1,Faible
3398,Ship,1,1-10% - Remise légère,176,4774,4,4,Low,0,Livré en retard,177.7778,1.7778,1.7778,9.548,14.9143,-24.4623,-0.1376,1,Faible
3399,Road,9,1-10% - Remise légère,240,4099,2,6,Low,0,Livré en retard,263.7363,23.7363,23.7363,4.099,22.1256,-26.2246,-0.0994,3,Moyen
3400,Road,5,1-10% - Remise légère,213,4535,4,3,Low,1,Livré à temps,224.2105,11.2105,11.2105,4.535,18.8097,-23.3447,-0.1041,0,Faible
3401,Road,2,1-10% - Remise légère,197,5707,2,4,Low,0,Livré en retard,201.0204,4.0204,4.0204,5.707,16.8642,-22.5712,-0.1123,3,Moyen
3402,Road,7,1-10% - Remise légère,167,4289,5,4,Low,1,Livré à temps,179.5699,12.5699,12.5699,4.289,15.0646,-19.3536,-0.1078,0,Faible
3403,Road,2,1-10% - Remise légère,180,5013,1,5,Low,1,Livré à temps,183.6735,3.6735,3.6735,5.013,15.4089,-20.4219,-0.1112,2,Moyen
3404,Road,10,1-10% - Remise légère,119,4146,1,3,Low,1,Livré à temps,132.2222,13.2222,13.2222,4.146,11.0925,-15.2385,-0.1152,1,Faible
3405,Road,3,1-10% - Remise légère,232,5447,5,5,Low,0,Livré en retard,239.1753,7.1753,7.1753,5.447,20.0651,-25.5121,-0.1067,3,Moyen
3406,Road,7,1-10% - Remise légère,139,5536,5,3,Medium,0,Livré en retard,149.4624,10.4624,10.4624,5.536,12.5388,-18.0748,-0.1209,2,Moyen
3407,Road,2,1-10% - Remise légère,272,4459,2,3,Low,1,Livré à temps,277.551,5.551,5.551,4.459,23.2846,-27.7436,-0.1,1,Faible
3408,Road,7,1-10% - Remise légère,253,4915,2,3,Low,0,Livré en retard,272.043,19.043,19.043,4.915,22.8225,-27.7375,-0.102,2,Moyen
3409,Road,4,1-10% - Remise légère,188,5376,2,3,Low,0,Livré en retard,195.8333,7.8333,7.8333,5.376,16.429,-21.805,-0.1113,3,Moyen
3410,Road,5,1-10% - Remise légère,202,5169,4,3,Medium,0,Livré en retard,212.6316,10.6316,10.6316,5.169,17.8383,-23.0073,-0.1082,2,Moyen
3411,Road,7,1-10% - Remise légère,134,5802,1,3,Low,1,Livré à temps,144.086,10.086,10.086,5.802,12.0878,-17.8898,-0.1242,2,Moyen
3412,Road,3,1-10% - Remise légère,110,4252,5,3,Medium,1,Livré à temps,113.4021,3.4021,3.4021,4.252,9.5136,-13.7656,-0.1214,0,Faible
3413,Road,9,1-10% - Remise légère,172,4532,2,3,Low,1,Livré à temps,189.011,17.011,17.011,4.532,15.8567,-20.3887,-0.1079,1,Faible
3414,Road,3,1-10% - Remise légère,188,4222,1,3,Low,0,Livré en retard,193.8144,5.8144,5.8144,4.222,16.2597,-20.4817,-0.1057,2,Moyen
3415,Road,6,1-10% - Remise légère,258,5365,1,3,Medium,1,Livré à temps,274.4681,16.4681,16.4681,5.365,23.0259,-28.3909,-0.1034,2,Moyen
3416,Road,10,1-10% - Remise légère,234,5673,3,5,Low,0,Livré en retard,260.0,26.0,26.0,5.673,21.8122,-27.4852,-0.1057,3,Moyen
3417,Road,9,1-10% - Remise légère,148,5301,4,3,Medium,0,Livré en retard,162.6374,14.6374,14.6374,5.301,13.6441,-18.9451,-0.1165,2,Moyen
3418,Road,2,1-10% - Remise légère,194,5396,3,5,Low,0,Livré en retard,197.9592,3.9592,3.9592,5.396,16.6074,-22.0034,-0.1112,3,Moyen
3419,Road,2,1-10% - Remise légère,266,5413,4,4,Medium,1,Livré à temps,271.4286,5.4286,5.4286,5.413,22.7709,-28.1839,-0.1038,1,Faible
3420,Road,7,1-10% - Remise légère,158,5559,5,5,Medium,1,Livré à temps,169.8925,11.8925,11.8925,5.559,14.2528,-19.8118,-0.1166,2,Moyen
3421,Flight,6,1-10% - Remise légère,228,4984,1,5,High,1,Livré à temps,242.5532,14.5532,14.5532,24.92,20.3485,-45.2685,-0.1866,2,Moyen
3422,Flight,1,1-10% - Remise légère,159,5671,5,4,Low,0,Livré en retard,160.6061,1.6061,1.6061,28.355,13.4737,-41.8287,-0.2604,2,Moyen
3423,Flight,10,1-10% - Remise légère,255,4107,4,3,Low,0,Livré en retard,283.3333,28.3333,28.3333,20.535,23.7697,-44.3047,-0.1564,1,Faible
3424,Flight,4,1-10% - Remise légère,213,5481,4,3,Low,1,Livré à temps,221.875,8.875,8.875,27.405,18.6137,-46.0187,-0.2074,1,Faible
3425,Flight,5,1-10% - Remise légère,148,4693,4,3,Low,1,Livré à temps,155.7895,7.7895,7.7895,23.465,13.0696,-36.5346,-0.2345,0,Faible
3426,Flight,6,1-10% - Remise légère,219,5957,5,4,Medium,1,Livré à temps,232.9787,13.9787,13.9787,29.785,19.5453,-49.3303,-0.2117,1,Faible
3427,Flight,9,1-10% - Remise légère,168,5731,5,3,Medium,1,Livré à temps,184.6154,16.6154,16.6154,28.655,15.4879,-44.1429,-0.2391,1,Faible
3428,Flight,6,1-10% - Remise légère,148,4802,3,4,Medium,0,Livré en retard,157.4468,9.4468,9.4468,24.01,13.2087,-37.2187,-0.2364,1,Faible
3429,Flight,5,1-10% - Remise légère,149,5467,4,3,Low,0,Livré en retard,156.8421,7.8421,7.8421,27.335,13.1579,-40.4929,-0.2582,2,Moyen
3430,Flight,9,1-10% - Remise légère,245,4793,5,3,High,0,Livré en retard,269.2308,24.2308,24.2308,23.965,22.5865,-46.5515,-0.1729,1,Faible
3431,Flight,10,1-10% - Remise légère,200,5178,1,3,Medium,1,Livré à temps,222.2222,22.2222,22.2222,25.89,18.6429,-44.5329,-0.2004,2,Moyen
3432,Flight,9,1-10% - Remise légère,228,5530,1,3,Medium,0,Livré en retard,250.5495,22.5495,22.5495,27.65,21.0193,-48.6693,-0.1943,3,Moyen
3433,Flight,2,1-10% - Remise légère,175,4053,1,4,Low,0,Livré en retard,178.5714,3.5714,3.5714,20.265,14.9809,-35.2459,-0.1974,2,Moyen
3434,Flight,9,1-10% - Remise légère,201,5895,3,3,Low,1,Livré à temps,220.8791,19.8791,19.8791,29.475,18.5302,-48.0052,-0.2173,1,Faible
3435,Flight,7,1-10% - Remise légère,267,5140,3,4,Low,0,Livré en retard,287.0968,20.0968,20.0968,25.7,24.0854,-49.7854,-0.1734,2,Moyen
3436,Flight,9,1-10% - Remise légère,217,5450,4,3,Medium,0,Livré en retard,238.4615,21.4615,21.4615,27.25,20.0052,-47.2552,-0.1982,2,Moyen
3437,Flight,3,1-10% - Remise légère,160,4409,3,2,High,0,Livré en retard,164.9485,4.9485,4.9485,22.045,13.838,-35.883,-0.2175,1,Faible
3438,Flight,2,1-10% - Remise légère,264,4279,4,4,Low,1,Livré à temps,269.3878,5.3878,5.3878,21.395,22.5997,-43.9947,-0.1633,0,Faible
3439,Flight,5,1-10% - Remise légère,179,5898,1,3,High,1,Livré à temps,188.4211,9.4211,9.4211,29.49,15.8072,-45.2972,-0.2404,2,Moyen
3440,Flight,10,1-10% - Remise légère,259,4921,5,4,Medium,1,Livré à temps,287.7778,28.7778,28.7778,24.605,24.1425,-48.7475,-0.1694,0,Faible
3441,Flight,5,1-10% - Remise légère,178,5403,5,4,High,0,Livré en retard,187.3684,9.3684,9.3684,27.015,15.7189,-42.7339,-0.2281,2,Moyen
3442,Flight,6,1-10% - Remise légère,242,4694,2,3,Medium,0,Livré en retard,257.4468,15.4468,15.4468,23.47,21.598,-45.068,-0.1751,2,Moyen
3443,Ship,4,1-10% - Remise légère,235,5671,4,4,Low,0,Livré en retard,244.7917,9.7917,9.7917,11.342,20.5363,-31.8783,-0.1302,2,Moyen
3444,Ship,7,1-10% - Remise légère,247,5098,1,4,Medium,0,Livré en retard,265.5914,18.5914,18.5914,10.196,22.2812,-32.4772,-0.1223,3,Moyen
3445,Ship,7,1-10% - Remise légère,240,4138,2,2,Low,1,Livré à temps,258.0645,18.0645,18.0645,8.276,21.6498,-29.9258,-0.116,1,Faible
3446,Ship,4,1-10% - Remise légère,252,5559,1,3,Low,0,Livré en retard,262.5,10.5,10.5,11.118,22.0219,-33.1399,-0.1262,3,Moyen
3447,Ship,8,1-10% - Remise légère,237,5600,4,5,Low,1,Livré à temps,257.6087,20.6087,20.6087,11.2,21.6115,-32.8115,-0.1274,2,Moyen
3448,Ship,4,1-10% - Remise légère,161,5947,2,4,Low,0,Livré en retard,167.7083,6.7083,6.7083,11.894,14.0695,-25.9635,-0.1548,3,Moyen
3449,Ship,10,1-10% - Remise légère,144,4075,3,2,Low,0,Livré en retard,160.0,16.0,16.0,8.15,13.4229,-21.5729,-0.1348,1,Faible
3450,Ship,2,1-10% - Remise légère,163,5432,1,4,Medium,1,Livré à temps,166.3265,3.3265,3.3265,10.864,13.9536,-24.8176,-0.1492,2,Moyen
3451,Ship,5,1-10% - Remise légère,246,5118,3,4,Low,0,Livré en retard,258.9474,12.9474,12.9474,10.236,21.7238,-31.9598,-0.1234,2,Moyen
3452,Ship,10,1-10% - Remise légère,213,5993,2,3,Medium,1,Livré à temps,236.6667,23.6667,23.6667,11.986,19.8547,-31.8407,-0.1345,2,Moyen
3453,Ship,9,1-10% - Remise légère,123,5497,1,5,Low,0,Livré en retard,135.1648,12.1648,12.1648,10.994,11.3394,-22.3334,-0.1652,4,Élevé
3454,Ship,1,1-10% - Remise légère,192,4045,3,4,Low,1,Livré à temps,193.9394,1.9394,1.9394,8.09,16.2701,-24.3601,-0.1256,0,Faible
3455,Ship,8,1-10% - Remise légère,149,5658,4,4,Low,1,Livré à temps,161.9565,12.9565,12.9565,11.316,13.587,-24.903,-0.1538,1,Faible
3456,Ship,1,1-10% - Remise légère,206,4583,3,5,High,0,Livré en retard,208.0808,2.0808,2.0808,9.166,17.4565,-26.6225,-0.1279,2,Moyen
3457,Ship,8,1-10% - Remise légère,243,5218,4,6,Low,0,Livré en retard,264.1304,21.1304,21.1304,10.436,22.1587,-32.5947,-0.1234,3,Moyen
3458,Ship,1,1-10% - Remise légère,136,4585,5,4,Low,1,Livré à temps,137.3737,1.3737,1.3737,9.17,11.5247,-20.6947,-0.1506,0,Faible
3459,Ship,5,1-10% - Remise légère,170,5182,1,4,Medium,0,Livré en retard,178.9474,8.9474,8.9474,10.364,15.0124,-25.3764,-0.1418,3,Moyen
3460,Ship,8,1-10% - Remise légère,180,4321,4,2,Low,1,Livré à temps,195.6522,15.6522,15.6522,8.642,16.4138,-25.0558,-0.1281,0,Faible
3461,Ship,1,1-10% - Remise légère,220,5663,5,3,Low,0,Livré en retard,222.2222,2.2222,2.2222,11.326,18.6429,-29.9689,-0.1349,2,Moyen
3462,Ship,6,1-10% - Remise légère,144,5994,3,3,Low,1,Livré à temps,153.1915,9.1915,9.1915,11.988,12.8517,-24.8397,-0.1621,1,Faible
3463,Ship,6,1-10% - Remise légère,271,4218,4,3,Medium,0,Livré en retard,288.2979,17.2979,17.2979,8.436,24.1861,-32.6221,-0.1132,1,Faible
3464,Ship,9,1-10% - Remise légère,186,4887,4,4,Medium,1,Livré à temps,204.3956,18.3956,18.3956,9.774,17.1473,-26.9213,-0.1317,0,Faible
3465,Ship,4,1-10% - Remise légère,247,5255,5,2,Medium,1,Livré à temps,257.2917,10.2917,10.2917,10.51,21.5849,-32.0949,-0.1247,1,Faible
3466,Ship,2,1-10% - Remise légère,202,4299,4,4,Medium,1,Livré à temps,206.1224,4.1224,4.1224,8.598,17.2922,-25.8902,-0.1256,0,Faible
3467,Ship,3,1-10% - Remise légère,143,5062,3,4,Medium,1,Livré à temps,147.4227,4.4227,4.4227,10.124,12.3677,-22.4917,-0.1526,1,Faible
3468,Ship,10,1-10% - Remise légère,180,5633,1,3,Low,0,Livré en retard,200.0,20.0,20.0,11.266,16.7786,-28.0446,-0.1402,3,Moyen
3469,Ship,3,1-10% - Remise légère,221,4430,5,4,Medium,1,Livré à temps,227.8351,6.8351,6.8351,8.86,19.1137,-27.9737,-0.1228,0,Faible
3470,Ship,7,1-10% - Remise légère,173,4810,3,4,Low,1,Livré à temps,186.0215,13.0215,13.0215,9.62,15.6059,-25.2259,-0.1356,0,Faible
3471,Ship,2,1-10% - Remise légère,107,4853,5,2,Medium,0,Livré en retard,109.1837,2.1837,2.1837,9.706,9.1597,-18.8657,-0.1728,1,Faible
3472,Ship,3,1-10% - Remise légère,259,4154,4,3,Medium,1,Livré à temps,267.0103,8.0103,8.0103,8.308,22.4003,-30.7083,-0.115,0,Faible
3473,Ship,4,1-10% - Remise légère,134,4908,4,5,Medium,0,Livré en retard,139.5833,5.5833,5.5833,9.816,11.7101,-21.5261,-0.1542,2,Moyen
3474,Ship,4,1-10% - Remise légère,204,4745,2,3,Low,0,Livré en retard,212.5,8.5,8.5,9.49,17.8272,-27.3172,-0.1286,2,Moyen
3475,Ship,3,1-10% - Remise légère,161,4138,2,2,Medium,0,Livré en retard,165.9794,4.9794,4.9794,8.276,13.9245,-22.2005,-0.1338,2,Moyen
3476,Ship,7,1-10% - Remise légère,100,5668,4,6,Low,1,Livré à temps,107.5269,7.5269,7.5269,11.336,9.0207,-20.3567,-0.1893,2,Moyen
3477,Ship,3,1-10% - Remise légère,260,5890,2,5,Medium,0,Livré en retard,268.0412,8.0412,8.0412,11.78,22.4868,-34.2668,-0.1278,4,Élevé
3478,Ship,4,1-10% - Remise légère,196,4271,2,5,Low,0,Livré en retard,204.1667,8.1667,8.1667,8.542,17.1281,-25.6701,-0.1257,3,Moyen
3479,Ship,1,1-10% - Remise légère,260,4799,2,5,Low,1,Livré à temps,262.6263,2.6263,2.6263,9.598,22.0325,-31.6305,-0.1204,2,Moyen
