StockCode,description,abc_class,bcg_quadrant,quantity_sold,total_revenue,avg_unit_price,suggested_price,elasticity,elasticity_profile,return_rate_qty,peak_month,pricing_action,estimated_gain_5pct
22838,3 TIER CAKE TIN RED AND CREAM,A,Vache à lait,507.5,4288.375,8.45,8.45,,Non calculable,0.2522167487684729,2011-11,Vérifier qualité / description avant promotion,0.0
22174,PHOTO CUBE,A,Étoile,2026.5,4287.685,2.596676923076923,2.596676923076923,,Non calculable,0.0,2010-12,Mettre en avant et sécuriser le stock,0.0
21164,HOME SWEET HOME METAL SIGN ,A,Vache à lait,1425.5,4284.705000000001,3.292605633802817,3.292605633802817,,Non calculable,0.004209049456331112,2011-03,Surveiller sans action urgente,0.0
22721,SET OF 3 CAKE TINS SKETCHBOOK,A,Vache à lait,952.5,4277.065,5.10496644295302,5.10496644295302,,Non calculable,0.0,2011-01,Surveiller sans action urgente,0.0
21933,PINK VINTAGE PAISLEY PICNIC BAG,A,Étoile,2278.5,4269.455,2.0688009592326138,2.0688009592326138,,Non calculable,0.0013166556945358788,2011-05,Mettre en avant et sécuriser le stock,0.0
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,A,Vache à lait,2891.0,4263.349999999999,2.054529262086514,2.054529262086514,,Non calculable,0.010722933241093047,2010-12,Surveiller sans action urgente,0.0
22745,POPPY'S PLAYHOUSE BEDROOM ,A,Étoile,1839.5,4260.165,2.546305882352941,2.546305882352941,,Non calculable,0.007067137809187279,2011-03,Mettre en avant et sécuriser le stock,0.0
22142,CHRISTMAS CRAFT WHITE FAIRY ,A,Étoile,2793.5,4256.965,1.7504663212435232,1.7504663212435232,,Non calculable,0.00393771254698407,2011-11,Mettre en avant et sécuriser le stock,0.0
21242,RED RETROSPOT PLATE ,A,Vache à lait,2382.0,4256.4,2.085625,2.085625,,Non calculable,0.014693534844668345,2011-03,Surveiller sans action urgente,0.0
23583,LUNCH BAG PAISLEY PARK  ,A,Vache à lait,2534.0,4253.28,1.8020481927710843,1.8020481927710843,,Non calculable,0.003946329913180742,2011-11,Surveiller sans action urgente,0.0
22089,PAPER BUNTING VINTAGE PAISLEY,A,Vache à lait,1342.5,4252.155000000001,3.5026277372262773,3.5026277372262773,,Non calculable,0.0,2011-05,Surveiller sans action urgente,0.0
23162,REGENCY TEA STRAINER,A,Étoile,1139.0,4245.52,4.422272727272728,4.422272727272728,,Non calculable,0.0,2011-05,Mettre en avant et sécuriser le stock,0.0
21934,SKULL SHOULDER BAG,A,Étoile,2253.0,4232.0,2.140631067961165,2.140631067961165,,Non calculable,0.004438526409232135,2011-11,Mettre en avant et sécuriser le stock,0.0
23012,GLASS APOTHECARY BOTTLE PERFUME,A,Vache à lait,1063.5,4171.235000000001,4.62991935483871,4.62991935483871,,Non calculable,0.007522331922896097,2011-10,Surveiller sans action urgente,0.0
23503,PLAYING CARDS KEEP CALM & CARRY ON,A,Vache à lait,3259.5,4163.66,1.279298245614035,1.279298245614035,,Non calculable,0.0006135910415707931,2011-10,Surveiller sans action urgente,0.0
22942,CHRISTMAS LIGHTS 10 SANTAS ,A,Étoile,587.0,4160.25,7.550653594771242,7.550653594771242,,Non calculable,0.12947189097103917,2011-10,Mettre en avant et sécuriser le stock,0.0
22595,GINGHAM HEART DECORATION,A,Étoile,4656.5,4159.4,1.0276793248945149,1.0276793248945149,,Non calculable,0.030924514120047247,2011-11,Mettre en avant et sécuriser le stock,0.0
23007, SPACEBOY BABY GIFT SET,A,Étoile,490.5,4144.725,8.45,8.45,,Non calculable,0.012232415902140673,2011-03,Mettre en avant et sécuriser le stock,0.0
23154,SET OF 4 JAM JAR MAGNETS,A,Étoile,1946.0,4136.7,2.2075000000000005,2.2075000000000005,,Non calculable,0.03134635149023638,2011-11,Mettre en avant et sécuriser le stock,0.0
23165,LARGE CERAMIC TOP STORAGE JAR,A,Étoile,2418.0,4131.86,1.9777738515901062,1.9777738515901062,,Non calculable,0.04218362282878412,2011-06,Mettre en avant et sécuriser le stock,0.0
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,A,Étoile,1086.0,4130.43,4.193650190114068,4.193650190114068,,Non calculable,0.0027624309392265192,2011-11,Mettre en avant et sécuriser le stock,0.0
22549,PICTURE DOMINOES,A,Étoile,2645.0,4118.13,1.9796408839779005,1.9796408839779005,,Non calculable,0.0,2011-11,Mettre en avant et sécuriser le stock,0.0
22979,PANTRY WASHING UP BRUSH,A,Étoile,2664.5,4100.5599999999995,1.8184334203655352,1.8184334203655352,,Non calculable,0.03415274910865078,2011-03,Mettre en avant et sécuriser le stock,0.0
23050,RECYCLED ACAPULCO MAT GREEN,A,Étoile,497.0,4082.05,8.265609756097561,8.265609756097561,,Non calculable,0.002012072434607646,2011-06,Mettre en avant et sécuriser le stock,0.0
23112,PARISIENNE CURIO CABINET,A,Étoile,546.0,4064.4,7.681535269709544,7.681535269709544,,Non calculable,0.06043956043956044,2011-06,Mettre en avant et sécuriser le stock,0.0
22694,WICKER STAR ,A,Étoile,1736.0,4052.7450000000003,2.5493430656934306,2.5493430656934306,,Non calculable,0.029953917050691243,2011-11,Mettre en avant et sécuriser le stock,0.0
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,A,Vache à lait,2761.5,4051.32,1.66984375,1.66984375,,Non calculable,0.0010863661053775121,2011-02,Surveiller sans action urgente,0.0
22626,BLACK KITCHEN SCALES,A,Vache à lait,490.0,4037.2999999999997,8.417839195979898,8.417839195979898,,Non calculable,0.018367346938775512,2011-03,Surveiller sans action urgente,0.0
22741,FUNKY DIVA PEN,A,Étoile,4546.5,4034.61,1.107905982905983,1.107905982905983,,Non calculable,0.011217419993401518,2011-09,Mettre en avant et sécuriser le stock,0.0
23397,FOOT STOOL HOME SWEET HOME ,A,Vache à lait,481.5,4029.5249999999996,8.436175115207373,8.436175115207373,,Non calculable,0.012461059190031152,2011-09,Surveiller sans action urgente,0.0
22649,STRAWBERRY FAIRY CAKE TEAPOT,A,Vache à lait,795.0,4025.55,5.584803921568628,5.584803921568628,,Non calculable,0.050314465408805034,2010-12,Surveiller sans action urgente,0.0
23168,CLASSIC CAFE SUGAR DISPENSER,A,Étoile,2786.0,4022.82,1.777485380116959,1.777485380116959,,Non calculable,0.019382627422828428,2011-11,Mettre en avant et sécuriser le stock,0.0
21937,STRAWBERRY   PICNIC BAG,A,Vache à lait,1363.0,4021.05,3.405555555555556,3.405555555555556,,Non calculable,0.01173881144534116,2011-05,Surveiller sans action urgente,0.0
23110,PARISIENNE KEY CABINET ,A,Étoile,696.5,3977.475,6.0984375,6.0984375,,Non calculable,0.0732232591529074,2011-05,Mettre en avant et sécuriser le stock,0.0
23133,LARGE IVORY HEART WALL ORGANISER,A,Étoile,539.5,3964.71,8.054193548387097,8.054193548387097,,Non calculable,0.0018535681186283596,2011-10,Mettre en avant et sécuriser le stock,0.0
22723,SET OF 6 HERB TINS SKETCHBOOK,A,Vache à lait,1077.0,3962.61,4.301006711409396,4.301006711409396,,Non calculable,0.0018570102135561746,2011-01,Surveiller sans action urgente,0.0
23296,SET OF 6 TEA TIME BAKING CASES,A,Vache à lait,3102.5,3961.96,1.524240837696335,1.524240837696335,,Non calculable,0.008702659145850122,2011-11,Surveiller sans action urgente,0.0
21975,PACK OF 60 DINOSAUR CAKE CASES,A,Étoile,7185.0,3957.375,0.6264715447154472,0.6264715447154472,,Non calculable,0.00988169798190675,2011-09,Mettre en avant et sécuriser le stock,0.0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,A,Étoile,13543.5,3956.9949999999994,0.3207276119402985,0.3207276119402985,9.307582953648208,Atypique / complémentaire,0.08860338907963229,2011-11,Mettre en avant et sécuriser le stock,0.0
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,A,Vache à lait,1356.5,3944.4750000000004,3.115555555555556,3.115555555555556,,Non calculable,0.01916697382970881,2011-03,Surveiller sans action urgente,0.0
21124,SET/10 BLUE POLKADOT PARTY CANDLES,A,Étoile,3154.5,3940.34,1.2982644628099174,1.2982644628099174,,Non calculable,0.015533365034078301,2011-06,Mettre en avant et sécuriser le stock,0.0
22327,ROUND SNACK BOXES SET OF 4 SKULLS,A,Étoile,1021.5,3933.2250000000004,4.334896551724138,4.334896551724138,,Non calculable,0.010768477728830151,2011-11,Mettre en avant et sécuriser le stock,0.0
21116,OWL DOORSTOP,A,Étoile,666.5,3930.125,6.739365079365079,6.739365079365079,,Non calculable,0.0,2011-11,Mettre en avant et sécuriser le stock,0.0
23349,ROLL WRAP VINTAGE CHRISTMAS,A,Vache à lait,2829.5,3925.675,1.5426530612244898,1.5426530612244898,,Non calculable,0.00424103198444955,2011-11,Surveiller sans action urgente,0.0
20682,RED RETROSPOT CHILDRENS UMBRELLA,A,Étoile,1140.5,3911.455,4.018487394957983,4.018487394957983,,Non calculable,0.017536168347216132,2011-09,Mettre en avant et sécuriser le stock,0.0
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,A,Étoile,1779.5,3903.2400000000002,2.5305774278215223,2.5305774278215223,,Non calculable,0.007867378477100308,2011-11,Mettre en avant et sécuriser le stock,0.0
22841,ROUND CAKE TIN VINTAGE GREEN,A,Vache à lait,514.0,3897.35,7.919859154929577,7.919859154929577,,Non calculable,0.02529182879377432,2011-02,Surveiller sans action urgente,0.0
22801,ANTIQUE GLASS PEDESTAL BOWL,A,Étoile,936.5,3897.095,4.729107142857143,4.729107142857143,,Non calculable,0.0202883075280299,2011-11,Mettre en avant et sécuriser le stock,0.0
22295,HEART FILIGREE DOVE LARGE,A,Vache à lait,2304.5,3893.445,1.9075984251968503,1.9075984251968503,,Non calculable,0.005207203297895422,2010-12,Surveiller sans action urgente,0.0
22301,COFFEE MUG CAT + BIRD DESIGN,A,Vache à lait,1494.0,3883.1600000000003,3.1865079365079363,3.1865079365079363,,Non calculable,0.01606425702811245,2010-12,Surveiller sans action urgente,0.0
84792,ENCHANTED BIRD COATHANGER 5 HOOK,A,Vache à lait,813.5,3863.0350000000003,5.3921810699588475,5.3921810699588475,,Non calculable,0.03564843269821758,2011-11,Surveiller sans action urgente,0.0
21892,TRADITIONAL WOODEN CATCH CUP GAME ,A,Étoile,2790.0,3858.55,1.6051196172248803,1.6051196172248803,,Non calculable,0.004659498207885305,2011-11,Mettre en avant et sécuriser le stock,0.0
22938,CUPCAKE LACE PAPER SET 6,A,Vache à lait,2004.0,3850.98,2.093191489361702,2.093191489361702,,Non calculable,0.029940119760479042,2011-11,Surveiller sans action urgente,0.0
21326,AGED GLASS SILVER T-LIGHT HOLDER,A,Étoile,5356.0,3848.1,0.8200289017341041,0.8200289017341041,,Non calculable,0.00392083644510829,2011-11,Mettre en avant et sécuriser le stock,0.0
21041,RED RETROSPOT OVEN GLOVE DOUBLE,A,Vache à lait,894.5,3831.4550000000004,4.408677042801556,4.408677042801556,,Non calculable,0.003353828954723309,2011-05,Surveiller sans action urgente,0.0
22779,WOODEN OWLS LIGHT GARLAND ,A,Vache à lait,968.0,3827.86,4.183509933774834,4.183509933774834,,Non calculable,0.025826446280991736,2010-12,Surveiller sans action urgente,0.0
20979,36 PENCILS TUBE RED RETROSPOT,A,Étoile,2908.5,3824.19,1.5887384615384617,1.5887384615384617,,Non calculable,0.055011174144748154,2011-11,Mettre en avant et sécuriser le stock,0.0
23241,TREASURE TIN GYMKHANA DESIGN,A,Vache à lait,1721.0,3817.1,2.4851092896174864,2.4851092896174864,,Non calculable,0.004067402672864613,2011-09,Surveiller sans action urgente,0.0
23389,SPACEBOY MINI BACKPACK,A,Vache à lait,875.5,3811.465,4.525062761506276,4.525062761506276,,Non calculable,0.002284408909194746,2011-11,Surveiller sans action urgente,0.0
23163,REGENCY SUGAR TONGS,A,Étoile,1496.0,3810.19,3.329234449760766,3.329234449760766,,Non calculable,0.03676470588235294,2011-05,Mettre en avant et sécuriser le stock,0.0
22689,DOORMAT MERRY CHRISTMAS RED ,A,Étoile,500.0,3807.98,8.128503401360543,8.128503401360543,,Non calculable,0.104,2011-10,Mettre en avant et sécuriser le stock,0.0
21871,SAVE THE PLANET MUG,A,Étoile,2656.5,3802.705,1.8128531855955676,1.8128531855955676,,Non calculable,0.25334086203651424,2011-11,Vérifier qualité / description avant promotion,0.0
84992,72 SWEETHEART FAIRY CAKE CASES,A,Vache à lait,6821.0,3785.74,0.6851746031746032,0.6851746031746032,,Non calculable,0.019058789033866003,2011-01,Surveiller sans action urgente,0.0
23159,SET OF 5 PANCAKE DAY MAGNETS,A,Étoile,1805.5,3785.425,2.3199107142857143,2.3199107142857143,,Non calculable,0.013846579894765993,2011-05,Mettre en avant et sécuriser le stock,0.0
23049,RECYCLED ACAPULCO MAT RED,A,Vache à lait,456.0,3749.6,8.261827956989247,8.261827956989247,,Non calculable,0.006578947368421052,2011-05,Surveiller sans action urgente,0.0
21877,HOME SWEET HOME MUG,A,Étoile,2690.0,3743.81,1.7194857142857145,1.7194857142857145,,Non calculable,0.39107806691449815,2011-11,Vérifier qualité / description avant promotion,0.0
23237,SET OF 4 KNICK KNACK TINS LEAF,A,Vache à lait,907.5,3728.765,4.251129943502825,4.251129943502825,,Non calculable,0.018732782369146005,2011-06,Surveiller sans action urgente,0.0
84692,BOX OF 24 COCKTAIL PARASOLS,A,Étoile,6353.5,3716.34,0.6784745762711863,0.6784745762711863,,Non calculable,0.0009443613756197371,2011-11,Mettre en avant et sécuriser le stock,0.0
23571,TRADITIONAL NAUGHTS & CROSSES,A,Vache à lait,2082.0,3714.86,1.8921374045801527,1.8921374045801527,,Non calculable,0.0,2011-11,Surveiller sans action urgente,0.0
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,A,Étoile,2410.5,3694.44,1.743677685950413,1.743677685950413,,Non calculable,0.011615847334577888,2011-11,Mettre en avant et sécuriser le stock,0.0
22584,PACK OF 6 PANETTONE GIFT BOXES,A,Étoile,1356.5,3691.875,3.1074111675126903,3.1074111675126903,,Non calculable,0.011057869517139697,2011-04,Mettre en avant et sécuriser le stock,0.0
23130,MISTLETOE HEART WREATH GREEN,A,Étoile,880.5,3683.355,4.519456521739131,4.519456521739131,,Non calculable,0.010221465076660987,2011-10,Mettre en avant et sécuriser le stock,0.0
23526,WALL ART DOG LICENCE ,A,Vache à lait,614.5,3678.365,6.76625,6.76625,,Non calculable,0.026037428803905614,2011-10,Surveiller sans action urgente,0.0
23013,GLASS APOTHECARY BOTTLE TONIC,A,Vache à lait,924.0,3674.1600000000003,4.672946428571429,4.672946428571429,,Non calculable,0.006493506493506494,2011-10,Surveiller sans action urgente,0.0
23129,HEART SHAPED HOLLY WREATH,A,Étoile,861.5,3667.025,4.576279069767442,4.576279069767442,,Non calculable,0.0011607661056297156,2011-10,Mettre en avant et sécuriser le stock,0.0
23127,FELTCRAFT GIRL NICOLE KIT,A,Étoile,728.5,3654.275,5.134183673469388,5.134183673469388,,Non calculable,0.017844886753603295,2011-11,Mettre en avant et sécuriser le stock,0.0
21716,BOYS VINTAGE TIN SEASIDE BUCKET,A,Vache à lait,1322.5,3641.6949999999997,3.385204918032787,3.385204918032787,,Non calculable,0.0060491493383742915,2011-05,Surveiller sans action urgente,0.0
20677,PINK POLKADOT BOWL,A,Vache à lait,2617.0,3619.785,1.6501483679525224,1.6501483679525224,,Non calculable,0.0019105846388995033,2011-02,Surveiller sans action urgente,0.0
22222,CAKE PLATE LOVEBIRD WHITE,A,Vache à lait,1013.5,3614.875,5.133243243243243,5.133243243243243,,Non calculable,0.0,2011-01,Surveiller sans action urgente,0.0
22466,FAIRY TALE COTTAGE NIGHT LIGHT,A,Étoile,1765.5,3611.615,2.4860189573459714,2.4860189573459714,,Non calculable,0.010195412064570943,2011-11,Mettre en avant et sécuriser le stock,0.0
22899,CHILDREN'S APRON DOLLY GIRL ,A,Étoile,1682.0,3608.605,2.442825396825397,2.442825396825397,,Non calculable,0.002972651605231867,2011-11,Mettre en avant et sécuriser le stock,0.0
22508,DOORSTOP RETROSPOT HEART,A,Étoile,878.5,3606.64,4.5645945945945945,4.5645945945945945,,Non calculable,0.02504268639726807,2011-11,Mettre en avant et sécuriser le stock,0.0
22839,3 TIER CAKE TIN GREEN AND CREAM,A,Vache à lait,426.5,3603.9249999999997,8.45,8.45,,Non calculable,0.032825322391559206,2011-09,Surveiller sans action urgente,0.0
23008,DOLLY GIRL BABY GIFT SET,A,Vache à lait,425.5,3595.475,8.45,8.45,,Non calculable,0.01645123384253819,2011-03,Surveiller sans action urgente,0.0
22842,BISCUIT TIN VINTAGE RED,A,Vache à lait,562.0,3589.4,6.798148148148148,6.798148148148148,,Non calculable,0.033807829181494664,2011-02,Surveiller sans action urgente,0.0
22274,FELTCRAFT DOLL EMILY,A,Étoile,1194.5,3582.4550000000004,3.327977528089888,3.327977528089888,,Non calculable,0.0058601925491837585,2011-11,Mettre en avant et sécuriser le stock,0.0
23091,ZINC HERB GARDEN CONTAINER,A,Étoile,580.0,3576.12,6.40352380952381,6.40352380952381,,Non calculable,0.01206896551724138,2011-06,Mettre en avant et sécuriser le stock,0.0
21844,RED RETROSPOT MUG,A,Vache à lait,1224.5,3574.3150000000005,3.3125477707006374,3.3125477707006374,,Non calculable,0.016333197223356473,2011-03,Surveiller sans action urgente,0.0
22219,LOVEBIRD HANGING DECORATION WHITE ,A,Vache à lait,3551.5,3573.19,1.1821157323688969,1.1821157323688969,,Non calculable,0.007320850344924679,2011-03,Surveiller sans action urgente,0.0
22188,BLACK HEART CARD HOLDER,A,Vache à lait,1064.0,3571.065,4.3496296296296295,4.3496296296296295,,Non calculable,0.0009398496240601503,2010-12,Surveiller sans action urgente,0.0
22628,PICNIC BOXES SET OF 3 RETROSPOT ,A,Étoile,730.5,3570.385,5.402041884816754,5.402041884816754,,Non calculable,0.028747433264887063,2011-01,Mettre en avant et sécuriser le stock,0.0
22946,WOODEN ADVENT CALENDAR CREAM,A,Étoile,421.5,3560.775,8.446739130434782,8.446739130434782,,Non calculable,0.04033214709371293,2011-10,Mettre en avant et sécuriser le stock,0.0
15056P,EDWARDIAN PARASOL PINK,A,Étoile,623.0,3544.275,6.070138888888889,6.070138888888889,,Non calculable,0.016051364365971106,2011-07,Mettre en avant et sécuriser le stock,0.0
21498,RED RETROSPOT WRAP ,A,Étoile,8477.0,3541.81,0.4180357142857143,0.4180357142857143,-10.580176359781182,Élastique,0.0058983130824584165,2011-11,Mettre en avant et sécuriser le stock,0.0
85049E,SCANDINAVIAN REDS RIBBONS,A,Étoile,2647.0,3541.585,1.4938313253012048,1.4938313253012048,,Non calculable,0.0056667925953910086,2011-10,Mettre en avant et sécuriser le stock,0.0
23081,GREEN METAL BOX ARMY SUPPLIES,A,Étoile,444.0,3541.25,8.23021582733813,8.23021582733813,,Non calculable,0.013513513513513514,2011-11,Mettre en avant et sécuriser le stock,0.0
22195,LARGE HEART MEASURING SPOONS,A,Vache à lait,1846.5,3527.585,2.3564285714285713,2.3564285714285713,,Non calculable,0.0005415651232060655,2010-12,Surveiller sans action urgente,0.0
21390,FILIGRIS HEART WITH BUTTERFLY,A,Vache à lait,2735.5,3518.92,1.4722374429223746,1.4722374429223746,,Non calculable,0.0010966916468652897,2011-03,Surveiller sans action urgente,0.0
22813,PACK 3 BOXES BIRD PANETTONE ,A,Étoile,1698.5,3518.2549999999997,2.645229357798165,2.645229357798165,,Non calculable,0.0,2011-09,Mettre en avant et sécuriser le stock,0.0
21658,GLASS  BEURRE DISH,A,Vache à lait,819.5,3510.985,5.626338028169013,5.626338028169013,,Non calculable,0.037827943868212324,2011-02,Surveiller sans action urgente,0.0
84078A,SET/4 WHITE RETRO STORAGE CUBES ,A,Vache à lait,415.0,3506.75,8.45,8.45,,Non calculable,0.08433734939759036,2011-07,Surveiller sans action urgente,0.0
23404,HOME SWEET HOME BLACKBOARD,A,Vache à lait,721.5,3506.36,5.56396449704142,5.56396449704142,,Non calculable,0.040194040194040194,2011-10,Surveiller sans action urgente,0.0
22061,LARGE CAKE STAND  HANGING STRAWBERY,A,Vache à lait,536.0,3505.64,7.835890410958904,7.835890410958904,,Non calculable,0.029850746268656716,2011-05,Surveiller sans action urgente,0.0
22212,FOUR HOOK  WHITE LOVEBIRDS,A,Vache à lait,1492.0,3502.5950000000003,2.8394306930693074,2.8394306930693074,,Non calculable,0.015415549597855228,2011-04,Surveiller sans action urgente,0.0
23182,TOILET SIGN OCCUPIED OR VACANT,A,Étoile,3503.0,3499.36,1.5304347826086955,1.5304347826086955,,Non calculable,0.003996574364830145,2011-08,Mettre en avant et sécuriser le stock,0.0
21527,RED RETROSPOT TRADITIONAL TEAPOT ,A,Vache à lait,457.5,3483.125,7.905172413793103,7.905172413793103,,Non calculable,0.07431693989071038,2010-12,Surveiller sans action urgente,0.0
22809,SET OF 6 T-LIGHTS SANTA,A,Étoile,1121.5,3479.0250000000005,3.5039805825242722,3.5039805825242722,,Non calculable,0.02139991083370486,2011-11,Mettre en avant et sécuriser le stock,0.0
