StockCode,description,product_category,rank_revenue,total_revenue,cumulative_revenue_pct,abc_class,sku_count,cumulative_sku_count,cumulative_sku_pct
23414,ZINC BOX SIGN HOME,Home Decor,1303,1191.45,87.86127113762468,B,1,1303,33.28224776500638
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,Stationery,1304,1187.245,87.8776477655002,B,1,1304,33.30779054916986
84950,ASSORTED COLOUR T-LIGHT HOLDER,Other,1305,1187.03,87.89402142770732,B,1,1305,33.33333333333333
84884A,ANT WHITE WIRE HEART SPIRAL,Home Decor,1306,1186.555,87.91038853785629,B,1,1306,33.358876117496806
22742,MAKE YOUR OWN PLAYTIME CARD KIT,Stationery,1307,1182.6000000000001,87.9267010935003,B,1,1307,33.384418901660275
22912,YELLOW COAT RACK PARIS FASHION,Other,1308,1181.295,87.94299564822676,B,1,1308,33.40996168582375
23041,PAPER LANTERN 9 POINT SNOW STAR,Stationery,1309,1178.48,87.95925137338773,B,1,1309,33.43550446998723
22081,RIBBON REEL FLORA + FAUNA ,Other,1310,1176.5,87.97547978681169,B,1,1310,33.4610472541507
22478,BIRDHOUSE GARDEN MARKER ,Other,1311,1175.63,87.99169619962395,B,1,1311,33.486590038314176
23057,BEADED CHANDELIER T-LIGHT HOLDER,Other,1312,1175.3,88.00790806048005,B,1,1312,33.51213282247765
22461,SAVOY ART DECO CLOCK,Other,1313,1173.55,88.02409578217464,B,1,1313,33.53767560664112
22687,DOORMAT CHRISTMAS VILLAGE,Christmas,1314,1173.51,88.04028295211698,B,1,1314,33.5632183908046
23000,TRAVEL CARD WALLET TRANSPORT,Home Decor,1315,1172.26,88.0564528798011,B,1,1315,33.58876117496807
23288,GREEN VINTAGE SPOT BEAKER,Stationery,1316,1171.425,88.07261128965675,B,1,1316,33.61430395913155
21195,PINK  HONEYCOMB PAPER BALL ,Stationery,1317,1170.855,88.08876183704267,B,1,1317,33.639846743295024
22071,SMALL WHITE RETROSPOT MUG IN BOX ,Kitchen & Tableware,1318,1170.45,88.10490679793692,B,1,1318,33.665389527458494
70006,LOVE HEART POCKET WARMER,Home Decor,1319,1168.64,88.12102679204128,B,1,1319,33.69093231162197
22074,6 RIBBONS SHIMMERING PINKS ,Accessories,1320,1166.59,88.13711850884219,B,1,1320,33.71647509578544
85227,SET OF 6 3D KIT CARDS FOR KIDS,Stationery,1321,1162.29,88.15315091227487,B,1,1321,33.74201787994892
21742,LARGE ROUND WICKER PLATTER ,Other,1322,1159.3,88.16914207222591,B,1,1322,33.76756066411239
22028,PENNY FARTHING BIRTHDAY CARD,Stationery,1323,1158.61,88.18512371445044,B,1,1323,33.793103448275865
22917,HERB MARKER ROSEMARY,Other,1324,1155.02,88.20105583690938,B,1,1324,33.818646232439335
21039,RED RETROSPOT SHOPPING BAG,Bags & Packaging,1325,1153.815,88.21697133783142,B,1,1325,33.84418901660281
22922,FRIDGE MAGNETS US DINER ASSORTED,Other,1326,1153.635,88.23288435586828,B,1,1326,33.86973180076628
22299,PIG KEYRING WITH LIGHT & SOUND ,Accessories,1327,1153.555,88.2487962704006,B,1,1327,33.89527458492976
22920,HERB MARKER BASIL,Other,1328,1153.49,88.26470728833552,B,1,1328,33.92081736909323
21875,KINGS CHOICE MUG,Kitchen & Tableware,1329,1152.61,88.28060616772065,B,1,1329,33.946360153256705
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,Other,1330,1152.0700000000002,88.29649759845023,B,1,1330,33.971902937420175
22603,CHRISTMAS RETROSPOT TREE WOOD,Christmas,1331,1145.845,88.31230316273394,B,1,1331,33.99744572158365
22680,FRENCH BLUE METAL DOOR SIGN 5,Home Decor,1332,1143.415,88.3280752080677,B,1,1332,34.02298850574713
22919,HERB MARKER MINT,Other,1333,1141.31,88.34381821743862,B,1,1333,34.0485312899106
22497,SET OF 2 TINS VINTAGE BATHROOM ,Stationery,1334,1140.56,88.35955088145464,B,1,1334,34.074074074074076
22453,MEASURING TAPE BABUSHKA BLUE,Accessories,1335,1136.065,88.37522154231016,B,1,1335,34.099616858237546
22446,PIN CUSHION BABUSHKA PINK,Textile,1336,1135.18,88.39087999564684,B,1,1336,34.12515964240102
22320,BIRDS MOBILE VINTAGE DESIGN,Home Decor,1337,1134.55,88.4065297588854,B,1,1337,34.15070242656449
22376,AIRLINE BAG VINTAGE JET SET WHITE,Stationery,1338,1133.04,88.42215869347605,B,1,1338,34.17624521072797
84912B,GREEN ROSE WASHBAG,Bags & Packaging,1339,1132.85,88.43778500724343,B,1,1339,34.20178799489144
85199S,SMALL HANGING IVORY/RED WOOD BIRD,Home Decor,1340,1132.84,88.45341118307277,B,1,1340,34.22733077905492
85087,CANDY SPOT CUSHION COVER,Textile,1341,1129.97,88.46899777067726,B,1,1341,34.25287356321839
22916,HERB MARKER THYME,Other,1342,1127.06,88.48454421830463,B,1,1342,34.278416347381864
22678,FRENCH BLUE METAL DOOR SIGN 3,Home Decor,1343,1124.685,88.50005790564143,B,1,1343,34.303959131545334
22572,ROCKING HORSE GREEN CHRISTMAS ,Christmas,1344,1124.52,88.51556931700013,B,1,1344,34.32950191570881
22325,MOBILE VINTAGE HEARTS ,Home Decor,1345,1120.43,88.53102431168999,B,1,1345,34.35504469987228
22047,EMPIRE GIFT WRAP,Stationery,1346,1118.49,88.5464525463951,B,1,1346,34.38058748403576
21981,PACK OF 12 WOODLAND TISSUES ,Bags & Packaging,1347,1116.9399999999998,88.56185940070006,B,1,1347,34.406130268199234
22530,MAGIC DRAWING SLATE DOLLY GIRL ,Toys & Kids,1348,1115.69,88.5772490127468,B,1,1348,34.43167305236271
23505,PLAYING CARDS I LOVE LONDON ,Stationery,1349,1113.85,88.59261324418945,B,1,1349,34.45721583652618
84968E,SET OF 16 VINTAGE BLACK CUTLERY,Stationery,1350,1113.32,88.60797016491463,B,1,1350,34.48275862068966
51014C,"FEATHER PEN,COAL BLACK",Other,1351,1110.245,88.62328466968464,B,1,1351,34.50830140485313
22918,HERB MARKER PARSLEY,Other,1352,1110.2250000000001,88.6385988985785,B,1,1352,34.533844189016605
85159B,"WHITE TEA,COFFEE,SUGAR JARS",Kitchen & Tableware,1353,1110.125,88.6539117480917,B,1,1353,34.559386973180075
47585A,PINK FAIRY CAKE CUSHION COVER,Kitchen & Tableware,1354,1109.6,88.66921735585645,B,1,1354,34.58492975734355
21917,SET 12 KIDS  WHITE CHALK STICKS,Other,1355,1105.23,88.68446268468652,B,1,1355,34.61047254150703
22754,SMALL RED BABUSHKA NOTEBOOK ,Stationery,1356,1104.32,88.69969546115261,B,1,1356,34.6360153256705
22651,GENTLEMAN SHIRT REPAIR KIT ,Other,1357,1096.29,88.71481747335199,B,1,1357,34.661558109833976
22362,GLASS JAR PEACOCK BATH SALTS,Other,1358,1096.115,88.72993707163522,B,1,1358,34.687100893997446
22710,WRAP I LOVE LONDON ,Stationery,1359,1096.08,88.74505618713522,B,1,1359,34.71264367816092
21466,RED FLOWER CROCHET FOOD COVER,Other,1360,1094.765,88.76015716377957,B,1,1360,34.73818646232439
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,Other,1361,1093.73,88.77524386383413,B,1,1361,34.76372924648787
21090,SET/6 COLLAGE PAPER PLATES,Kitchen & Tableware,1362,1093.685,88.79032994316741,B,1,1362,34.78927203065134
22915,ASSORTED BOTTLE TOP  MAGNETS ,Other,1363,1090.1,88.80536657170414,B,1,1363,34.81481481481482
23461,SWEETHEART BIRD HOUSE,Home Decor,1364,1089.26,88.82039161344336,B,1,1364,34.84035759897829
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,Stationery,1365,1085.94,88.83537085974478,B,1,1365,34.86590038314176
21693,SMALL HAMMERED SILVER CANDLEPOT ,Home Decor,1366,1085.785,88.85034796800619,B,1,1366,34.89144316730523
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,Christmas,1367,1085.725,88.86532424863921,B,1,1367,34.91698595146871
20801,LARGE PINK GLASS SUNDAE DISH,Other,1368,1085.335,88.88029514968765,B,1,1368,34.94252873563218
21469,POLKA DOT RAFFIA FOOD COVER,Other,1369,1085.32,88.89526584382902,B,1,1369,34.96807151979566
23402,HOME SWEET HOME 3 PEG HANGER ,Home Decor,1370,1083.125,88.91020626056496,B,1,1370,34.993614303959134
21991,BOHEMIAN COLLAGE STATIONERY SET,Other,1371,1080.82,88.92511488257678,B,1,1371,35.019157088122604
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,Other,1372,1080.75,88.94002253902212,B,1,1372,35.04469987228608
22342,HOME GARLAND PAINTED ZINC ,Home Decor,1373,1080.3799999999999,88.95492509175904,B,1,1373,35.07024265644955
21224,SET/4 SKULL BADGES,Other,1374,1080.0,88.96982240284947,B,1,1374,35.09578544061303
21043,APRON MODERN VINTAGE COTTON,Stationery,1375,1078.435,88.98469812663262,B,1,1375,35.1213282247765
22711,WRAP CIRCUS PARADE,Stationery,1376,1078.38,88.99957309175642,B,1,1376,35.146871008939975
23026,DRAWER KNOB VINTAGE GLASS STAR,Stationery,1377,1078.135,89.01444467739759,B,1,1377,35.172413793103445
22060,LARGE CAKE STAND HANGING HEARTS,Home Decor,1378,1074.45,89.02926543286158,B,1,1378,35.19795657726692
15056n,EDWARDIAN PARASOL NATURAL,Other,1379,1073.1499999999999,89.04406825637705,B,1,1379,35.22349936143039
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,Stationery,1380,1071.725,89.05885142371814,B,1,1380,35.24904214559387
47580,TEA TIME DES TEA COSY,Kitchen & Tableware,1381,1071.57,89.07363245301923,B,1,1381,35.27458492975734
23064,CINDERELLA CHANDELIER ,Other,1382,1068.925,89.08837699770193,B,1,1382,35.300127713920816
22123,PING MICROWAVE APRON,Textile,1383,1068.3799999999999,89.10311402476007,B,1,1383,35.32567049808429
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,Other,1384,1067.77,89.1178426375962,B,1,1384,35.35121328224777
21288,STRIPEY CHOCOLATE NESTING BOXES,Bags & Packaging,1385,1061.41,89.13248352182258,B,1,1385,35.37675606641124
23418,LAVENDER TOILETTE BOTTLE,Other,1386,1061.285,89.14712268182315,B,1,1386,35.40229885057472
22211,WOOD STAMP SET FLOWERS,Other,1387,1059.865,89.16174225461837,B,1,1387,35.427841634738186
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,Other,1388,1059.31,89.17635417185097,B,1,1388,35.45338441890166
22708,WRAP DOLLY GIRL,Stationery,1389,1056.54,89.19092788023939,B,1,1389,35.47892720306513
22526,WHEELBARROW FOR CHILDREN ,Toys & Kids,1390,1056.25,89.20549758842388,B,1,1390,35.50446998722861
21464,DISCO BALL ROTATOR BATTERY OPERATED,Other,1391,1055.25,89.22005350280182,B,1,1391,35.53001277139208
22999,TRAVEL CARD WALLET VINTAGE LEAF,Home Decor,1392,1051.75,89.23456113885678,B,1,1392,35.55555555555556
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,Kitchen & Tableware,1393,1050.255,89.24904815317092,B,1,1393,35.581098339719034
23369,SET 36 COLOUR PENCILS LOVE LONDON,Other,1394,1049.4,89.26352337378046,B,1,1394,35.606641123882504
23326,HANGING MINI COLOURED BOTTLES,Home Decor,1395,1048.4950000000001,89.27798611099504,B,1,1395,35.63218390804598
22310,IVORY KNITTED MUG COSY ,Kitchen & Tableware,1396,1045.33,89.29240519081186,B,1,1396,35.65772669220945
21688,SILVER PLATE CANDLE BOWL SMALL,Home Decor,1397,1043.755,89.30680254538333,B,1,1397,35.68326947637293
23433,HANGING QUILTED PATCHWORK APPLES,Home Decor,1398,1043.3000000000002,89.32119362377281,B,1,1398,35.7088122605364
23511,EMBROIDERED RIBBON REEL EMILY ,Other,1399,1042.79,89.33557766732095,B,1,1399,35.734355044699875
22815,CARD PSYCHEDELIC APPLES,Stationery,1400,1041.62,89.3499455721154,B,1,1400,35.759897828863345
22808,SET OF 6 T-LIGHTS EASTER CHICKS,Other,1401,1038.8700000000001,89.3642755439418,B,1,1401,35.78544061302682
23119,PACK OF 6 LARGE FRUIT STRAWS ,Bags & Packaging,1402,1037.3799999999999,89.37858496299643,B,1,1402,35.81098339719029
21821,GLITTER STAR GARLAND WITH BELLS ,Other,1403,1037.05,89.39288983009487,B,1,1403,35.83652618135377
22334,DINOSAUR PARTY BAG + STICKER SET,Stationery,1404,1034.56,89.40716035061497,B,1,1404,35.86206896551724
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,Christmas,1405,1034.45,89.42142935381635,B,1,1405,35.887611749680715
23378,PACK OF 12 50'S CHRISTMAS TISSUES,Christmas,1406,1033.315,89.43568270104728,B,1,1406,35.913154533844185
21439,BASKET OF TOADSTOOLS,Other,1407,1033.005,89.44993177219817,B,1,1407,35.93869731800766
22817,CARD SUKI BIRTHDAY,Stationery,1408,1030.41,89.46414504842105,B,1,1408,35.96424010217113
22985,WRAP BILLBOARD FONTS DESIGN,Home Decor,1409,1030.11,89.47835418650193,B,1,1409,35.98978288633461
23088,ZINC HEART FLOWER T-LIGHT HOLDER,Home Decor,1410,1029.64,89.49255684149374,B,1,1410,36.015325670498086
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,Bags & Packaging,1411,1027.94,89.50673604701439,B,1,1411,36.040868454661556
22163,HEART STRING MEMO HOLDER HANGING,Home Decor,1412,1027.375,89.52090745903432,B,1,1412,36.06641123882503
22713,CARD I LOVE LONDON ,Stationery,1413,1027.17,89.5350760433239,B,1,1413,36.0919540229885
22575,METAL MERRY CHRISTMAS WREATH,Christmas,1414,1026.245,89.54923186834242,B,1,1414,36.11749680715198
22686,FRENCH BLUE METAL DOOR SIGN No,Home Decor,1415,1025.555,89.56337817563438,B,1,1415,36.14303959131545
21947,SET OF 6 HEART CHOPSTICKS,Home Decor,1416,1023.91,89.57750179211457,B,1,1416,36.16858237547893
23452,HEART MINI PORTRAIT FRAME,Home Decor,1417,1021.76,89.59159575191065,B,1,1417,36.1941251596424
22679,FRENCH BLUE METAL DOOR SIGN 4,Home Decor,1418,1021.155,89.60568136645375,B,1,1418,36.219667943805874
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,Stationery,1419,1021.145,89.61976684305877,B,1,1419,36.24521072796935
23153,ZINC SWEETHEART WIRE LETTER RACK,Home Decor,1420,1020.69,89.63384604348182,B,1,1420,36.27075351213283
22819,"BIRTHDAY CARD, RETRO SPOT",Stationery,1421,1019.235,89.64790517391631,B,1,1421,36.2962962962963
22997,TRAVEL CARD WALLET UNION JACK,Home Decor,1422,1017.44,89.66193954446803,B,1,1422,36.321839080459775
21896,POTTING SHED TWINE,Other,1423,1017.215,89.67597081141326,B,1,1423,36.347381864623244
23411, TRELLIS COAT RACK,Other,1424,1016.625,89.68999394001261,B,1,1424,36.37292464878672
22673,FRENCH GARDEN SIGN BLUE METAL,Home Decor,1425,1016.08,89.7040095509874,B,1,1425,36.39846743295019
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,Other,1426,1015.6,89.71801854093502,B,1,1426,36.42401021711367
22757,LARGE RED BABUSHKA NOTEBOOK ,Stationery,1427,1014.26,89.73200904718185,B,1,1427,36.44955300127714
23525,WALL ART BUFFALO BILL ,Home Decor,1428,1012.765,89.74597893168786,B,1,1428,36.475095785440615
21818,GLITTER HEART DECORATION,Home Decor,1429,1012.415,89.75994398836157,B,1,1429,36.500638569604085
23107,WHITE HEARTS WIRE PLANT POT HOLDER,Home Decor,1430,1009.51,89.77386897402721,B,1,1430,36.52618135376756
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,Other,1431,1008.9350000000001,89.78778602825408,B,1,1431,36.55172413793103
23419,HOME SWEET HOME BOTTLE ,Home Decor,1432,1008.815,89.80170142722417,B,1,1432,36.57726692209451
23269,SET OF 2 CERAMIC CHRISTMAS TREES,Christmas,1433,1007.7049999999999,89.81560151506896,B,1,1433,36.602809706257986
85127,SMALL SQUARE CUT GLASS CANDLESTICK,Home Decor,1434,1007.5749999999999,89.82949980971891,B,1,1434,36.628352490421456
23524,WALL ART HORSE & PONY ,Home Decor,1435,1006.695,89.84338596581908,B,1,1435,36.65389527458493
21467,CHERRY CROCHET FOOD COVER,Other,1436,1004.39,89.8572403271951,B,1,1436,36.6794380587484
20931,BLUE POT PLANT CANDLE ,Home Decor,1437,1003.3750000000001,89.87108068785747,B,1,1437,36.70498084291188
23334,IVORY WICKER HEART SMALL,Home Decor,1438,1002.9000000000001,89.88491449646172,B,1,1438,36.73052362707535
35648,VINTAGE BEAD PINK PURSE ,Stationery,1439,1001.14,89.89872402796641,B,1,1439,36.75606641123883
22309,TEA COSY RED  STRIPE,Kitchen & Tableware,1440,1000.75,89.91252817988654,B,1,1440,36.7816091954023
21617,4 LILY  BOTANICAL DINNER CANDLES,Home Decor,1441,999.885,89.926320400164,B,1,1441,36.807151979565774
79302M,"ART LIGHTS,FUNK MONKEY",Other,1442,999.2900000000001,89.94010441312655,B,1,1442,36.83269476372924
85180A,RED HEARTS LIGHT CHAIN ,Home Decor,1443,999.205,89.95388725361553,B,1,1443,36.85823754789272
21872,GLAMOROUS  MUG,Kitchen & Tableware,1444,998.62,89.96766202472769,B,1,1444,36.88378033205619
84813,SET OF 4 DIAMOND NAPKIN RINGS,Accessories,1445,997.9449999999999,89.98142748502042,B,1,1445,36.90932311621967
21824,PAINTED METAL STAR WITH HOLLY BELLS,Other,1446,997.7249999999999,89.99518991067569,B,1,1446,36.93486590038314
23104,IVORY CAFE HANGING LAMP ,Home Decor,1447,997.1,90.00894371520185,B,1,1447,36.960408684546614
22785,SQUARECUSHION COVER PINK UNION JACK,Textile,1448,997.055,90.02269689900672,B,1,1448,36.985951468710084
22921,HERB MARKER CHIVES ,Other,1449,993.72,90.0364040804667,B,1,1449,37.01149425287356
22714,CARD BIRTHDAY COWBOY,Stationery,1450,992.82,90.05009884750078,B,1,1450,37.03703703703704
21355,TOAST ITS - I LOVE YOU ,Other,1451,992.58,90.06379030402127,B,1,1451,37.06257982120051
22231,JIGSAW TREE WITH BIRDHOUSE,Other,1452,990.555,90.07745382808346,B,1,1452,37.088122605363985
21773,DECORATIVE ROSE BATHROOM BOTTLE,Other,1453,989.38,90.09110114442296,B,1,1453,37.113665389527455
22313,OFFICE MUG WARMER PINK,Kitchen & Tableware,1454,987.2350000000001,90.10471887304736,B,1,1454,37.13920817369093
82578,KITCHEN METAL SIGN,Home Decor,1455,986.6550000000001,90.11832860126397,B,1,1455,37.16475095785441
22069,BROWN  PIRATE TREASURE CHEST ,Other,1456,985.895,90.13192784618757,B,1,1456,37.190293742017886
22444,GROW YOUR OWN PLANT IN A CAN ,Other,1457,984.81,90.14551212483104,B,1,1457,37.215836526181356
22611,VINTAGE UNION JACK SHOPPING BAG,Stationery,1458,984.675,90.15909454131064,B,1,1458,37.24137931034483
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,Home Decor,1459,983.095,90.17265516357587,B,1,1459,37.2669220945083
21679,SKULLS  STICKERS,Stationery,1460,982.38,90.1862059232694,B,1,1460,37.29246487867178
22315,200 RED + WHITE BENDY STRAWS,Other,1461,982.08,90.19975254482095,B,1,1461,37.31800766283525
21987,PACK OF 6 SKULL PAPER CUPS,Kitchen & Tableware,1462,979.3000000000001,90.21326081959026,B,1,1462,37.34355044699873
23102,SILVER HEARTS TABLE DECORATION,Home Decor,1463,978.1650000000001,90.22675343838912,B,1,1463,37.369093231162196
84944,SET OF 6 KASHMIR FOLKART BAUBLES,Other,1464,976.71,90.24022598719942,B,1,1464,37.39463601532567
21391,FRENCH LAVENDER SCENT HEART,Home Decor,1465,976.465,90.25369515652713,B,1,1465,37.42017879948914
23365,SET 12 COLOUR PENCILS LOVE LONDON,Other,1466,974.88,90.26714246267142,B,1,1466,37.44572158365262
22681,FRENCH BLUE METAL DOOR SIGN 6,Home Decor,1467,973.15,90.28056590553035,B,1,1467,37.47126436781609
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,Home Decor,1468,972.1750000000002,90.29397589942788,B,1,1468,37.49680715197957
21394,RED POLKADOT BEAKER ,Other,1469,971.97,90.30738306559508,B,1,1469,37.52234993614304
85232D,SET/3 DECOUPAGE STACKING TINS,Other,1470,970.75,90.32077340331824,B,1,1470,37.547892720306514
35651,VINTAGE BEAD PINK SCARF ,Stationery,1471,970.48,90.33416001671367,B,1,1471,37.573435504469984
15044C,PURPLE PAPER PARASOL,Stationery,1472,968.1650000000001,90.34751469744687,B,1,1472,37.59897828863346
23183,MOTHER'S KITCHEN SPOON REST ,Kitchen & Tableware,1473,967.17,90.36085565334253,B,1,1473,37.62452107279694
22117,METAL SIGN HER DINNER IS SERVED ,Home Decor,1474,966.2750000000001,90.37418426378134,B,1,1474,37.65006385696041
22154,ANGEL DECORATION 3 BUTTONS ,Home Decor,1475,965.385,90.3875005977323,B,1,1475,37.675606641123885
85132B,CHARLIE AND LOLA TABLE TINS,Other,1476,962.875,90.40078230922876,B,1,1476,37.701149425287355
22246,MAGIC GARDEN FELT GARLAND ,Other,1477,962.77,90.41406257237556,B,1,1477,37.72669220945083
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,Home Decor,1478,960.9549999999999,90.42731779976341,B,1,1478,37.7522349936143
21065,BOOM BOX SPEAKER GIRLS,Bags & Packaging,1479,957.4350000000001,90.44052447295218,B,1,1479,37.77777777777778
23375,50'S CHRISTMAS PAPER GIFT BAG,Christmas,1480,955.8899999999999,90.4537098347098,B,1,1480,37.80332056194125
40016,CHINESE DRAGON PAPER LANTERNS,Stationery,1481,955.56,90.46689064451124,B,1,1481,37.828863346104725
22614,PACK OF 12 SPACEBOY TISSUES,Bags & Packaging,1482,954.9949999999999,90.48006366081198,B,1,1482,37.854406130268195
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,Other,1483,953.37,90.49321426217706,B,1,1483,37.87994891443167
23598,PAPER BUNTING VINTAGE PARTY,Stationery,1484,952.8800000000001,90.50635810457692,B,1,1484,37.90549169859514
84913A,SOFT PINK ROSE TOWEL ,Textile,1485,952.83,90.51950125728644,B,1,1485,37.93103448275862
20985,HEART CALCULATOR,Home Decor,1486,951.09,90.53262040877254,B,1,1486,37.95657726692209
22695,WICKER WREATH SMALL,Other,1487,948.3149999999999,90.54570128244545,B,1,1487,37.982120051085566
23527,WALL ART ANIMALS AND NATURE ,Home Decor,1488,947.66,90.55877312117502,B,1,1488,38.00766283524904
21389,IVORY HANGING DECORATION  BIRD,Home Decor,1489,947.655,90.57184489093558,B,1,1489,38.03320561941251
21683,MEDIUM MEDINA STAMPED METAL BOWL ,Kitchen & Tableware,1490,944.2750000000001,90.58487003762995,B,1,1490,38.05874840357599
21774,DECORATIVE CATS BATHROOM BOTTLE,Other,1491,944.215,90.59789435669593,B,1,1491,38.08429118773947
84558A,3D DOG PICTURE PLAYING CARDS,Stationery,1492,943.1600000000001,90.61090412329597,B,1,1492,38.10983397190294
23087,ZINC  HEART T-LIGHT HOLDER,Home Decor,1493,942.525,90.62390513082886,B,1,1493,38.135376756066414
21902,"KEY FOB , FRONT  DOOR ",Other,1494,941.06,90.6368859304351,B,1,1494,38.160919540229884
22924,FRIDGE MAGNETS LA VIE EN ROSE,Other,1495,939.865,90.64985024644251,B,1,1495,38.18646232439336
62018,SOMBRERO ,Other,1496,939.6,90.66281090709118,B,1,1496,38.21200510855684
22209,WOOD STAMP SET HAPPY BIRTHDAY,Other,1497,938.075,90.67575053218484,B,1,1497,38.23754789272031
35646,VINTAGE BEAD PINK EVENING BAG,Stationery,1498,937.23,90.68867850151196,B,1,1498,38.263090676883785
22286,DECORATION WOBBLY RABBIT METAL ,Home Decor,1499,937.145,90.70160529836551,B,1,1499,38.288633461047255
22500,SET OF 2 TINS JARDIN DE PROVENCE,Other,1500,936.4,90.71452181883318,B,1,1500,38.31417624521073
22307,GOLD MUG BONE CHINA TREE OF LIFE,Kitchen & Tableware,1501,933.375,90.72739661303598,B,1,1501,38.3397190293742
22477,WATERING CAN GARDEN MARKER,Accessories,1502,932.91,90.74026499311873,B,1,1502,38.36526181353768
22544,MINI JIGSAW SPACEBOY,Other,1503,931.35,90.75311185486323,B,1,1503,38.39080459770115
23138,SINGLE WIRE HOOK IVORY HEART,Home Decor,1504,930.26,90.76594368135858,B,1,1504,38.416347381864625
51014L,"FEATHER PEN,LIGHT PINK",Other,1505,924.915,90.77870177995784,B,1,1505,38.441890166028095
